
Gurobi 11.0.0 (linux64) logging started Fri Aug 23 13:12:53 2024

Set parameter LogFile to value "gurobi_log/nei_penalty/gurobi_log/random18.log"
Gurobi Optimizer version 11.0.0 build v11.0.0rc2 (linux64 - "Ubuntu 22.04.3 LTS")

CPU model: Intel(R) Xeon(R) Platinum 8358 CPU @ 2.60GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 64 physical cores, 64 logical processors, using up to 32 threads

Optimize a model with 0 rows, 324 columns and 0 nonzeros
Model fingerprint: 0xaeabdc52
Model has 11340 quadratic objective terms
Variable types: 0 continuous, 324 integer (324 binary)
Coefficient statistics:
  Matrix range     [0e+00, 0e+00]
  Objective range  [4e+02, 4e+02]
  QObjective range [1e+01, 4e+02]
  Bounds range     [1e+00, 1e+00]
  RHS range        [0e+00, 0e+00]
Found heuristic solution: objective 3816.0000000
Found heuristic solution: objective 997.0000000
Found heuristic solution: objective 502.0000000
Found heuristic solution: objective 466.0000000
Presolve time: 0.08s
Presolved: 0 rows, 324 columns, 0 nonzeros
Presolved model has 11340 quadratic objective terms
Variable types: 0 continuous, 324 integer (324 binary)

Root relaxation: objective -4.699711e+03, 327 iterations, 0.05 seconds (0.05 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

 9759617 8845303  226.84460  230   74  378.00000 -3008.6225   896%   5.1 1170s
 9804207 8886413 -2140.1159  118  195  378.00000 -3008.0936   896%   5.1 1175s
 9840989 8919591 -2046.6467   58  216  378.00000 -3007.8064   896%   5.1 1180s
 9886574 8961064 -1291.9725  178  136  378.00000 -3007.3692   896%   5.1 1185s
 9928191 8999814 -2175.7303   91  211  378.00000 -3006.8641   895%   5.1 1190s
 9973519 9039495 -2571.9983   83  217  378.00000 -3006.2430   895%   5.1 1195s
 10010100 9071268 -2404.3444   73  225  378.00000 -3005.6887   895%   5.1 1200s
 10042950 9102192 -2713.3576   66  228  378.00000 -3005.2886   895%   5.1 1205s
 10090693 9145489 -1992.4473   93  222  378.00000 -3004.6953   895%   5.1 1210s
 10136810 9187931 -1538.2109  135  174  378.00000 -3004.1899   895%   5.1 1215s
 10186602 9231757 -2341.1757   57  249  378.00000 -3003.4720   895%   5.1 1220s
 10206041 9250017 -2092.7601   69  206  378.00000 -3003.2562   895%   5.1 1225s
 10249919 9287155   68.78467   97  123  378.00000 -3002.7227   894%   5.1 1230s
 10291510 9326637 -2607.2302   65  252  378.00000 -3002.1410   894%   5.1 1235s
 10337893 9365805 -2737.0878   57  233  378.00000 -3001.5359   894%   5.1 1240s
 10382773 9408001 -2149.3535  103  203  378.00000 -3000.8063   894%   5.1 1245s
 10426377 9446338 -2655.5877   71  235  378.00000 -3000.2594   894%   5.1 1250s
 10470230 9487331 -2594.8590   45  220  378.00000 -2999.7449   894%   5.1 1255s
 10508840 9521557 -1612.0066  142  165  378.00000 -2999.3738   893%   5.1 1260s
 10547841 9555915 -2246.4715  111  196  378.00000 -2998.9022   893%   5.1 1265s
 10589997 9594830 -1206.5564  144  167  378.00000 -2998.4988   893%   5.1 1270s
 10629144 9630128 -2804.2962   51  236  378.00000 -2998.0841   893%   5.1 1275s
 10671327 9666478 -2344.7141   82  212  378.00000 -2997.5371   893%   5.1 1280s
 10706375 9700524 -2654.3059   83  236  378.00000 -2997.2272   893%   5.1 1285s
 10753721 9740435 -2614.1171   86  236  378.00000 -2996.5296   893%   5.1 1290s
 10788730 9772539 -1604.1405   75  208  378.00000 -2996.0264   893%   5.1 1295s
 10827267 9803838 -1958.9868  128  177  378.00000 -2995.6047   892%   5.1 1301s
 10854083 9829446 -1418.5081   75  199  378.00000 -2995.3803   892%   5.1 1305s
 10893871 9866273 -2583.3949   73  224  378.00000 -2994.8578   892%   5.1 1310s
 10922400 9892525 -2233.4229  105  205  378.00000 -2994.6333   892%   5.1 1315s
 10964599 9932858 -1925.8457  118  195  378.00000 -2994.2639   892%   5.1 1320s
 11009000 9971617 -1053.0331   72  150  378.00000 -2993.8213   892%   5.1 1325s
 11062870 10022163 -684.48727  197  126  378.00000 -2993.3218   892%   5.1 1330s
 11108317 10062347 -2670.1939   55  247  378.00000 -2992.7436   892%   5.1 1335s
 11146202 10098674 -2123.1296   87  209  378.00000 -2992.2445   892%   5.1 1340s
 11187107 10134907 -2747.1417   60  231  378.00000 -2991.7540   891%   5.1 1345s
 11229506 10170778 -1511.2041   59  204  378.00000 -2991.2183   891%   5.1 1350s
 11272493 10210480 -1673.5052   65  211  378.00000 -2990.8800   891%   5.1 1355s
 11318576 10253297  308.46190  234   65  378.00000 -2990.4630   891%   5.1 1360s
 11361662 10291211 -2970.5208   49  244  378.00000 -2989.9191   891%   5.1 1365s
 11385969 10314027 -2286.7371   44  231  378.00000 -2989.7223   891%   5.1 1370s
 11420546 10345440 -1548.6759   84  215  378.00000 -2989.2909   891%   5.1 1375s
 11453432 10375873 -1473.8847  126  191  378.00000 -2988.9134   891%   5.1 1380s
 11500092 10417168 -2455.1250   84  220  378.00000 -2988.2775   891%   5.1 1385s
 11540607 10452438  318.55835   65  119  378.00000 -2987.8526   890%   5.1 1390s
 11586105 10494406 -2664.2487   68  255  378.00000 -2987.4227   890%   5.1 1395s
 11626636 10531532 -1493.3503  107  175  378.00000 -2987.0725   890%   5.1 1400s
 11670736 10568639 -2503.1981   62  223  378.00000 -2986.5190   890%   5.1 1405s
 11709237 10604535 -2463.9413   55  234  378.00000 -2986.1624   890%   5.1 1410s
 11747414 10640075 -2227.4834  112  199  378.00000 -2985.7966   890%   5.1 1415s
 11794285 10682049 -2377.2579   80  226  378.00000 -2985.2657   890%   5.1 1420s
 11841289 10724483 -2815.8940   52  236  378.00000 -2984.7622   890%   5.1 1425s
 11889969 10769101 -495.74397  217   91  378.00000 -2984.2742   889%   5.1 1430s
 11934294 10806399 -879.53865   70  170  378.00000 -2983.8502   889%   5.1 1435s
 11973546 10843159  145.91822  139  114  378.00000 -2983.4835   889%   5.1 1440s
 12020082 10885711 -2737.0841   34  235  378.00000 -2983.1339   889%   5.1 1445s
 12041331 10904489  271.64855  103  119  378.00000 -2982.7737   889%   5.1 1450s
 12082096 10941211 -2611.7102   68  234  378.00000 -2982.2745   889%   5.1 1455s
 12124117 10981373 -412.04785  179  124  378.00000 -2982.0071   889%   5.1 1460s
 12168659 11019663 -128.54879  143  120  378.00000 -2981.4269   889%   5.1 1465s
 12209336 11056054 -2285.6611   60  224  378.00000 -2980.9427   889%   5.1 1470s
 12251139 11094010 -2164.4779   92  200  378.00000 -2980.5995   889%   5.1 1475s
 12290020 11127446 -2068.2467   81  233  378.00000 -2980.0879   888%   5.1 1480s
 12332303 11163905 -2962.1518   53  242  378.00000 -2979.5700   888%   5.1 1485s
 12370765 11199504 -1785.8249  119  187  378.00000 -2979.0794   888%   5.1 1490s
 12414139 11239420 -725.25485  185  118  378.00000 -2978.5661   888%   5.1 1495s
 12462819 11280890  282.92267   87  142  378.00000 -2978.0947   888%   5.1 1500s
 12507197 11321135 -971.81169  191  114  378.00000 -2977.5172   888%   5.1 1505s
 12544808 11355861 -1709.8060  110  203  378.00000 -2977.1832   888%   5.1 1510s
 12579217 11387489 -2666.9597   23  217  378.00000 -2976.9564   888%   5.1 1515s
 12588341 11392990 -596.29272  100  172  378.00000 -2976.8681   888%   5.1 1522s
 12602552 11408072 -1963.5613  115  190  378.00000 -2976.6933   887%   5.1 1525s
 12639180 11441906 -2446.8660   68  225  378.00000 -2976.4821   887%   5.1 1530s
 12689379 11487537 -1740.9337  107  179  378.00000 -2975.9083   887%   5.1 1535s
 12729177 11523532 -2799.5503   51  243  378.00000 -2975.6668   887%   5.1 1540s
 12769905 11562048 -2729.2333   56  246  378.00000 -2975.3281   887%   5.1 1545s
 12805004 11592160 -642.59515  207  100  378.00000 -2974.9306   887%   5.1 1550s
 12826466 11611587 -1803.8410  150  172  378.00000 -2974.7106   887%   5.1 1555s
 12870655 11651850 -1164.8636  102  174  378.00000 -2974.2992   887%   5.1 1560s
 12908413 11685255 -1727.9762  134  173  378.00000 -2973.8324   887%   5.1 1565s
 12946128 11716109 -1789.3406   53  200  378.00000 -2973.4083   887%   5.1 1570s
 12977496 11743681 -1952.3352   74  210  378.00000 -2973.0558   887%   5.1 1575s
 13022516 11786110 -2114.7633   79  232  378.00000 -2972.5219   886%   5.1 1580s
 13058990 11817303  246.23850  121  121  378.00000 -2972.2059   886%   5.1 1585s
 13093758 11849331 -960.42384   87  153  378.00000 -2971.9020   886%   5.1 1590s
 13135297 11885216 -2402.8236   80  234  378.00000 -2971.5090   886%   5.1 1595s
 13190295 11935966 -2809.9532   63  235  378.00000 -2970.9922   886%   5.1 1600s
 13232058 11973171 -1968.7973  101  199  378.00000 -2970.5971   886%   5.1 1605s
 13256350 11995775 -671.78407  203  111  378.00000 -2970.4513   886%   5.1 1610s
 13292616 12029461 -2176.2246  101  201  378.00000 -2970.0699   886%   5.1 1615s
 13339582 12071184 -799.36265  187  119  378.00000 -2969.7005   886%   5.1 1620s
 13382355 12111531  130.18843  241   74  378.00000 -2969.3401   886%   5.1 1625s
 13436952 12160402 -977.68797  176  128  378.00000 -2968.8274   885%   5.1 1630s
 13482605 12200716 -2525.4273   48  219  378.00000 -2968.4216   885%   5.1 1635s
 13527629 12240853 -2278.7640   65  229  378.00000 -2967.7854   885%   5.1 1640s
 13575307 12283366  188.55525  120  124  378.00000 -2967.2274   885%   5.1 1645s
 13616237 12320504 -1641.8315  162  148  378.00000 -2966.8432   885%   5.1 1650s
 13653963 12353665 -2364.1193   67  238  378.00000 -2966.4220   885%   5.1 1655s
 13691763 12387436 -2555.8640   80  223  378.00000 -2966.0420   885%   5.1 1660s
 13740686 12431611 -1126.7782  172  131  378.00000 -2965.6881   885%   5.1 1665s
 13783049 12468863 -2539.2050   68  216  378.00000 -2965.2026   884%   5.1 1670s
 13825970 12507998 -2303.9330  108  205  378.00000 -2964.6949   884%   5.1 1675s
 13857668 12532540 -836.37913  203  109  378.00000 -2964.5024   884%   5.1 1681s
 13880534 12555826     cutoff  135       378.00000 -2964.1510   884%   5.1 1685s
 13927815 12599291 -2501.5345  102  218  378.00000 -2963.6654   884%   5.1 1690s
 13972072 12639457 -1255.5793  170  141  378.00000 -2963.4346   884%   5.1 1695s
 14019866 12682555 -2150.0216  121  192  378.00000 -2962.9868   884%   5.1 1700s
 14063084 12722464 -879.76949  156  143  378.00000 -2962.6196   884%   5.1 1705s
 14108355 12761147  342.17911  145  104  378.00000 -2962.2091   884%   5.1 1710s
 14137446 12789154 -2585.2003   61  247  378.00000 -2961.9397   884%   5.1 1715s
 14181383 12825034 -2946.6263   60  246  378.00000 -2961.4832   883%   5.1 1720s
 14219878 12860785 -2622.2196   68  235  378.00000 -2961.1038   883%   5.1 1725s
 14267332 12902593 -1155.2289  133  161  378.00000 -2960.6809   883%   5.1 1730s
 14293702 12925702 -2849.3783   46  221  378.00000 -2960.3185   883%   5.1 1735s
 14326705 12957385 -1641.7176  124  170  378.00000 -2960.0299   883%   5.1 1740s
 14372169 12998730 -2335.0779   92  215  378.00000 -2959.6661   883%   5.1 1745s
 14409729 13033134 -2262.1771   74  216  378.00000 -2959.3779   883%   5.1 1750s
 14453897 13071163 -1564.7953  101  183  378.00000 -2958.9753   883%   5.1 1755s
 14495872 13106739 -2264.0743   75  234  378.00000 -2958.4780   883%   5.1 1760s
 14537702 13145757 -2196.6774   80  222  378.00000 -2958.1219   883%   5.1 1765s
 14584230 13188569 -2449.4317   57  218  378.00000 -2957.7281   882%   5.1 1770s
 14619529 13221615 -2666.3956   89  222  378.00000 -2957.4631   882%   5.1 1775s
 14659014 13255174 -2705.6619   38  229  378.00000 -2956.9804   882%   5.1 1780s
 14694623 13288606 -2174.0859   76  239  378.00000 -2956.7293   882%   5.1 1785s
 14740716 13324021 -2651.4977   66  225  378.00000 -2956.2742   882%   5.1 1790s
 14753763 13338786 -2495.1792   88  220  378.00000 -2956.2104   882%   5.2 1795s
 14795233 13375387  259.01679   77  113  378.00000 -2955.8024   882%   5.2 1800s
 14842963 13417610 -2745.5945   54  249  378.00000 -2955.3773   882%   5.1 1805s
 14890923 13460702 -760.71844  188  121  378.00000 -2954.9201   882%   5.1 1810s
 14937329 13504882 -1228.6219  177  138  378.00000 -2954.5394   882%   5.1 1815s
 14992413 13555173 -2654.8035   70  235  378.00000 -2954.1156   882%   5.1 1820s
 15042587 13600448 -1427.2227  127  178  378.00000 -2953.7049   881%   5.1 1825s
 15088660 13643375 -1467.6267  121  185  378.00000 -2953.2658   881%   5.1 1830s
 15133218 13682992 -1787.0666  141  170  378.00000 -2952.9253   881%   5.1 1835s
 15176135 13720283 -2436.7952   70  213  378.00000 -2952.4603   881%   5.1 1840s
 15222317 13762058 -1321.8967  168  141  378.00000 -2952.1408   881%   5.1 1845s
 15260181 13796499 -1729.4800  141  172  378.00000 -2951.8133   881%   5.1 1850s
 15307506 13840555 -2010.6928   94  198  378.00000 -2951.4893   881%   5.1 1855s
 15339259 13869974 -779.15191  146  142  378.00000 -2951.2243   881%   5.1 1860s
 15378090 13903739 -2294.6612   84  221  378.00000 -2950.8285   881%   5.1 1865s
 15410632 13933918 -1677.6168  153  157  378.00000 -2950.5941   881%   5.1 1870s
 15439105 13960268 -1178.3710  142  152  378.00000 -2950.4194   881%   5.1 1875s
 15485147 14002378 -1689.4798  150  152  378.00000 -2949.9774   880%   5.1 1880s
 15530905 14044326 -1279.4846  181  129  378.00000 -2949.7153   880%   5.1 1885s
 15570676 14081436 -2448.6451   82  218  378.00000 -2949.4396   880%   5.1 1890s
 15609300 14116978  100.80888  220   96  378.00000 -2949.1737   880%   5.1 1895s
 15657943 14160859 -1899.7423   71  231  378.00000 -2948.7890   880%   5.1 1900s
 15710893 14210034 -2710.3073   61  252  378.00000 -2948.3695   880%   5.1 1905s
 15757719 14252565 -1499.8053  169  139  378.00000 -2948.0355   880%   5.1 1910s
 15798032 14289549 -1405.6319   97  185  378.00000 -2947.6880   880%   5.1 1915s
 15844505 14328659 -1444.6933   36  183  378.00000 -2947.2787   880%   5.1 1920s
 15890942 14372916 -1581.4929  145  171  378.00000 -2946.8900   880%   5.1 1925s
 15902685 14379302 -2627.3035   35  236  378.00000 -2946.7490   880%   5.1 1932s
 15926937 14404602 -1445.9803  172  143  378.00000 -2946.5373   880%   5.1 1935s
 15973184 14445344 -342.84620   84  147  378.00000 -2946.1486   879%   5.1 1940s
 16021629 14487715  -91.89300  234   79  378.00000 -2945.7462   879%   5.1 1945s
 16059385 14522756 -576.19334  215  105  378.00000 -2945.5432   879%   5.1 1950s
 16099341 14559318 -1443.8498   83  191  378.00000 -2945.2195   879%   5.1 1955s
 16132002 14589491 -2479.9410   57  230  378.00000 -2944.8997   879%   5.1 1960s
 16161541 14617293 -2083.4727  134  175  378.00000 -2944.5635   879%   5.1 1965s
 16199490 14650070   -4.25601  236   75  378.00000 -2944.3669   879%   5.1 1970s
 16223782 14674386 -1964.5023  101  211  378.00000 -2944.1818   879%   5.1 1975s
 16258365 14704321 -2013.4458   74  215  378.00000 -2943.9294   879%   5.1 1980s
 16290623 14733775  218.61363  191   76  378.00000 -2943.6962   879%   5.1 1985s
 16318317 14756970     cutoff   89       378.00000 -2943.3808   879%   5.1 1990s
 16344720 14783344 -2272.8508  107  195  378.00000 -2943.1704   879%   5.1 1995s
 16384400 14817137 -2249.6775   78  235  378.00000 -2942.7971   879%   5.1 2000s
 16415041 14843520 -2591.0393   69  228  378.00000 -2942.4353   878%   5.1 2005s
 16449983 14874727 -2291.2527   56  211  378.00000 -2942.1861   878%   5.1 2010s
 16482207 14904766 -2686.4507   52  236  378.00000 -2941.8766   878%   5.1 2015s
 16526621 14944990 -2172.9527   80  196  378.00000 -2941.5510   878%   5.1 2020s
 16557488 14972043 -2190.2468   94  204  378.00000 -2941.3553   878%   5.1 2025s
 16577566 14991653 -1680.3751  112  192  378.00000 -2941.1756   878%   5.1 2030s
 16622258 15031461 -1871.5058  111  178  378.00000 -2940.8518   878%   5.1 2035s
 16658360 15064249 -1509.6474  170  150  378.00000 -2940.5510   878%   5.1 2040s
 16688282 15090148 -858.50091  197  108  378.00000 -2940.3059   878%   5.1 2045s
 16735442 15132120 -2376.0850   66  223  378.00000 -2939.8679   878%   5.1 2050s
 16780841 15174755 -1760.7610  161  150  378.00000 -2939.4948   878%   5.1 2055s
 16818519 15208229 -1928.7405  112  185  378.00000 -2939.1798   878%   5.1 2060s
 16863468 15247721 -1355.4628  121  162  378.00000 -2938.7468   877%   5.1 2065s
 16913369 15294004 -1963.1123  109  204  378.00000 -2938.4342   877%   5.1 2070s
 16954381 15330460 -1119.3062  117  155  378.00000 -2938.0740   877%   5.1 2075s
 16998378 15370254 -2541.6083   70  232  378.00000 -2937.7560   877%   5.1 2080s
 17043748 15412122 -1753.8002  135  179  378.00000 -2937.3989   877%   5.1 2085s
 17079592 15441305 -2636.3400   62  241  378.00000 -2937.1488   877%   5.1 2090s
 17111069 15472609 -2594.3272   90  220  378.00000 -2936.8769   877%   5.1 2095s
 17151889 15509634 -2064.8518  101  183  378.00000 -2936.5209   877%   5.1 2100s
 17193961 15546878 -1613.8583  112  173  378.00000 -2936.2608   877%   5.1 2105s
 17240627 15589598 -1206.1229  141  145  378.00000 -2935.9266   877%   5.1 2110s
 17290121 15633516 -1354.9111   73  190  378.00000 -2935.4499   877%   5.1 2115s
 17338200 15676560 -2593.7778   47  242  378.00000 -2935.0922   876%   5.1 2120s
 17391003 15724562 -1240.6913   82  198  378.00000 -2934.6556   876%   5.1 2125s
 17435242 15765802 -1582.2246  108  182  378.00000 -2934.4600   876%   5.1 2130s
 17471177 15800345 -833.77933  195  115  378.00000 -2934.2057   876%   5.1 2135s
 17516002 15836600 -1859.7783   62  207  378.00000 -2933.8801   876%   5.1 2140s
 17561802 15876594 -2384.5258   43  217  378.00000 -2933.5195   876%   5.1 2145s
 17582578 15894154 -1991.3308   92  214  378.00000 -2933.4373   876%   5.1 2151s
 17612071 15924114 -1209.4549   99  188  378.00000 -2933.2862   876%   5.1 2155s
 17648004 15958104 -1999.7582  106  189  378.00000 -2933.0075   876%   5.1 2160s
 17692564 15998087 -2308.1034   87  209  378.00000 -2932.6559   876%   5.1 2165s
 17729711 16032398 -1357.9692  169  151  378.00000 -2932.4275   876%   5.1 2170s
 17781104 16077080 -2641.3918   73  248  378.00000 -2931.9956   876%   5.1 2175s
 17830125 16121277 -2706.9871   64  245  378.00000 -2931.6710   876%   5.1 2180s
 17876603 16164683 -624.40257  114  147  378.00000 -2931.3776   875%   5.1 2185s
 17922356 16205056 -2598.6566   27  224  378.00000 -2930.9807   875%   5.1 2190s
 17975387 16254312 -2277.9555   86  223  378.00000 -2930.5654   875%   5.1 2195s
 18022089 16293650  254.61023   60  124  378.00000 -2930.2571   875%   5.1 2200s
 18067496 16333095 -2626.0523   75  220  378.00000 -2929.8560   875%   5.1 2205s
 18115451 16376993 -2480.6447   92  217  378.00000 -2929.4828   875%   5.1 2210s
 18168349 16425031 -1124.0325  192  114  378.00000 -2929.0594   875%   5.1 2215s
 18218210 16470293 -2515.4096   59  239  378.00000 -2928.6379   875%   5.1 2220s
 18255993 16500489   74.54536  231   76  378.00000 -2928.4336   875%   5.1 2227s
 18280692 16524643 -766.94909   89  158  378.00000 -2928.0783   875%   5.1 2230s
 18325585 16565558 -1662.3940  140  170  378.00000 -2927.7354   875%   5.1 2235s
 18358230 16597207 -1371.6901  170  132  378.00000 -2927.5346   874%   5.1 2240s
 18397778 16630997 -2436.9777   62  227  378.00000 -2927.2842   874%   5.1 2245s
 18441461 16669402 -2718.8385   52  231  378.00000 -2926.9228   874%   5.1 2250s
 18487454 16709951 -1490.5937  115  185  378.00000 -2926.5344   874%   5.1 2255s
 18535398 16753567 -2061.3812  130  187  378.00000 -2926.2049   874%   5.1 2260s
 18549566 16792307 -2406.6948   74  222  378.00000 -2926.0827   874%   5.1 2265s
 18610774 16820327 -2660.8525   31  225  378.00000 -2925.5697   874%   5.1 2270s
 18656817 16861929 -2869.2374   41  228  378.00000 -2925.1607   874%   5.1 2275s
 18705508 16905657 -1599.7732  140  171  378.00000 -2924.8185   874%   5.1 2280s
 18747141 16941742 -1761.1242   87  187  378.00000 -2924.4216   874%   5.1 2285s
 18788980 16981085 -1778.5435  135  176  378.00000 -2924.1732   874%   5.1 2290s
 18803535 16992653 -764.50004   89  167  378.00000 -2924.0382   874%   5.1 2295s
 18848677 17033832 -2840.0869   43  237  378.00000 -2923.6629   873%   5.1 2300s
 18889067 17070248 -2026.6786   92  208  378.00000 -2923.3198   873%   5.1 2305s
 18930472 17106957 -2102.2506  129  184  378.00000 -2922.8981   873%   5.1 2310s
 18980305 17151044 -1356.8395   92  192  378.00000 -2922.5406   873%   5.1 2315s
 19025646 17192679 -701.39084  200   99  378.00000 -2922.1742   873%   5.1 2320s
 19067331 17231454 -1372.8757  154  159  378.00000 -2921.8991   873%   5.1 2325s
 19111213 17269807  341.49558  116  143  378.00000 -2921.5912   873%   5.1 2330s
 19157108 17310027 -221.59814   83  146  378.00000 -2921.2164   873%   5.1 2335s
 19208504 17356161  252.00998  104  135  378.00000 -2920.9009   873%   5.1 2340s
 19249113 17393803 -1927.7944  114  185  378.00000 -2920.5466   873%   5.1 2345s
 19286880 17428162 -1639.8625  128  173  378.00000 -2920.1978   873%   5.1 2350s
 19321727 17458949 -1125.2115  128  158  378.00000 -2919.9263   872%   5.1 2355s
 19354232 17488967 -1809.1124  122  172  378.00000 -2919.8497   872%   5.1 2360s
 19387307 17518892 -2631.1279   48  239  378.00000 -2919.5721   872%   5.1 2365s
 19414448 17539761 -1008.7280  182  138  378.00000 -2919.3647   872%   5.1 2373s
 19425655 17552877 -2713.1486   81  228  378.00000 -2919.2516   872%   5.1 2375s
 19469652 17592813 -1867.8285   98  189  378.00000 -2918.7842   872%   5.1 2380s
 19510537 17626990 -121.17393   61  142  378.00000 -2918.4777   872%   5.1 2385s
 19551940 17663375 -2270.8725   65  218  378.00000 -2918.1151   872%   5.1 2390s
 19591055 17697319 -2762.8712   51  260  378.00000 -2917.7326   872%   5.1 2395s
 19624177 17726182 -1864.5563   95  187  378.00000 -2917.5939   872%   5.1 2400s
 19657401 17762369 -1298.4083  123  175  378.00000 -2917.4141   872%   5.1 2405s
 19707130 17805129 -2176.1655   75  218  378.00000 -2917.0249   872%   5.1 2410s
 19746607 17841590 -1981.2268   96  188  378.00000 -2916.8619   872%   5.1 2415s
 19783361 17874994  232.69795  235   76  378.00000 -2916.6242   872%   5.1 2420s
 19832425 17920365 -1280.8523  129  171  378.00000 -2916.2998   872%   5.1 2425s
 19881209 17964668 -1392.9848  130  185  378.00000 -2915.9157   871%   5.1 2430s
 19930791 18010589 -2560.4317   49  210  378.00000 -2915.6035   871%   5.1 2435s
 19975129 18048539 -1571.7609   61  187  378.00000 -2915.2875   871%   5.1 2440s
 20018499 18086680 -2658.3114   42  217  378.00000 -2914.9173   871%   5.1 2445s
 20058702 18121992 -2573.2540   93  226  378.00000 -2914.6500   871%   5.1 2450s
 20092645 18150421 -2622.0119   31  225  378.00000 -2914.4851   871%   5.1 2455s
 20120521 18179271 -2485.4881  106  213  378.00000 -2914.2988   871%   5.1 2460s
 20158895 18214089 -2758.4374   50  223  378.00000 -2914.0235   871%   5.1 2465s
 20206050 18256098 -1294.6349   73  162  378.00000 -2913.6666   871%   5.1 2470s
 20250226 18296948 -2672.2141   67  230  378.00000 -2913.4298   871%   5.1 2475s
 20299117 18340513 -427.91239  195  106  378.00000 -2913.0221   871%   5.1 2480s
 20346942 18385366 -2232.6551  107  213  378.00000 -2912.7040   871%   5.1 2485s
 20378863 18415323 -2340.7256   85  206  378.00000 -2912.5288   871%   5.1 2490s
 20425444 18455942 -665.14883  115  141  378.00000 -2912.1911   870%   5.1 2495s
 20472556 18498472  188.03926   88  134  378.00000 -2911.8030   870%   5.1 2500s
 20509573 18531903 -1133.8526  189  126  378.00000 -2911.6004   870%   5.1 2505s
 20558864 18576428 -574.01482  101  168  378.00000 -2911.2010   870%   5.1 2510s
 20605427 18618879 -2153.8277   90  218  378.00000 -2910.8247   870%   5.1 2515s
 20639207 18646244 -1561.4158   73  196  378.00000 -2910.5877   870%   5.1 2521s
 20666333 18673623 -2373.3379  101  224  378.00000 -2910.4605   870%   5.1 2525s
 20713521 18715459 -2684.5174   82  204  378.00000 -2910.1127   870%   5.1 2530s
 20756464 18756506 -624.53016  197  115  378.00000 -2909.8807   870%   5.1 2535s
 20805894 18799383 -2681.4213   55  239  378.00000 -2909.3855   870%   5.1 2540s
 20838805 18830432 -400.68538  220   91  378.00000 -2909.2250   870%   5.1 2545s
 20888871 18873879 -2243.5906   82  206  378.00000 -2908.8550   870%   5.1 2550s
 20933669 18913191 -1904.1872   69  208  378.00000 -2908.5358   869%   5.1 2555s
 20978895 18953599 -2681.6344   64  255  378.00000 -2908.2036   869%   5.1 2560s
 21017861 18990644 -2116.5405  115  187  378.00000 -2907.9928   869%   5.1 2565s
 21060435 19028802 -2843.6981   46  231  378.00000 -2907.7051   869%   5.1 2570s
 21106669 19070543 -1676.4401  104  182  378.00000 -2907.3920   869%   5.1 2575s
 21150907 19111726 -2005.4220  100  200  378.00000 -2907.1188   869%   5.1 2580s
 21201255 19157120 -615.94120  181  100  378.00000 -2906.7835   869%   5.1 2585s
 21242283 19193865 -2296.7876   76  228  378.00000 -2906.5116   869%   5.1 2590s
 21288073 19233754 -2298.8159   93  217  378.00000 -2906.1208   869%   5.1 2595s
 21334898 19276455 -2515.4577   60  227  378.00000 -2905.7484   869%   5.1 2600s
 21369978 19307661 -422.63528  136  129  378.00000 -2905.6296   869%   5.1 2605s
 21385883 19323786 -2278.0315   70  205  378.00000 -2905.5537   869%   5.1 2610s
 21430306 19361950 -892.54493  141  144  378.00000 -2905.1813   869%   5.1 2615s
 21480213 19404607 -1436.0047  125  150  378.00000 -2904.9451   869%   5.1 2620s
 21531291 19451009 -1651.9141  145  159  378.00000 -2904.4321   868%   5.1 2625s
 21582988 19499190 -2566.5325   77  229  378.00000 -2904.0317   868%   5.1 2630s
 21634091 19545570 -1941.5203  106  207  378.00000 -2903.6853   868%   5.1 2635s
 21674888 19583784 -556.28696  208  104  378.00000 -2903.4552   868%   5.1 2640s
 21725601 19629720 -2716.6813   33  222  378.00000 -2903.2019   868%   5.1 2645s
 21770818 19669613 -1183.7679   51  173  378.00000 -2902.9485   868%   5.1 2650s
 21818206 19713195 -1043.7586  176  136  378.00000 -2902.6707   868%   5.1 2655s
 21854672 19747876 -1496.0443  146  159  378.00000 -2902.3755   868%   5.1 2660s
 21894607 19782695 -1451.4724  169  144  378.00000 -2902.2108   868%   5.1 2665s
 21944010 19824556 -2261.8895  104  212  378.00000 -2901.8278   868%   5.1 2671s
 21972101 19851713 -2388.0463  100  223  378.00000 -2901.7196   868%   5.1 2675s
 22007360 19881765 -2557.7218   81  230  378.00000 -2901.5352   868%   5.1 2680s
 22053024 19922229 -2550.2584   62  218  378.00000 -2901.1955   868%   5.1 2685s
 22095522 19960147 -2394.0465   33  212  378.00000 -2900.9033   867%   5.1 2690s
 22099524 19989532 -2497.2189   61  221  378.00000 -2900.8486   867%   5.1 2701s
 22153707 20009447 -2341.5607   66  215  378.00000 -2900.4811   867%   5.1 2705s
 22186456 20041130  -26.83172  211   94  378.00000 -2900.3971   867%   5.1 2710s
 22234209 20084883 -689.14580  184  124  378.00000 -2900.0644   867%   5.1 2715s
 22279074 20125070 -2595.1679   41  219  378.00000 -2899.8044   867%   5.1 2720s
 22320839 20163981 -2587.3826   63  233  378.00000 -2899.6039   867%   5.1 2725s
