
Gurobi 11.0.0 (linux64) logging started Thu Aug 22 23:40:18 2024

Set parameter LogFile to value "gurobi_log/nei_penalty/gurobi_log/random15.log"
Gurobi Optimizer version 11.0.0 build v11.0.0rc2 (linux64 - "Ubuntu 22.04.3 LTS")

CPU model: Intel(R) Xeon(R) Platinum 8358 CPU @ 2.60GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 64 physical cores, 64 logical processors, using up to 32 threads

Optimize a model with 0 rows, 225 columns and 0 nonzeros
Model fingerprint: 0xc509cc8e
Model has 6525 quadratic objective terms
Variable types: 0 continuous, 225 integer (225 binary)
Coefficient statistics:
  Matrix range     [0e+00, 0e+00]
  Objective range  [4e+02, 4e+02]
  QObjective range [1e+01, 4e+02]
  Bounds range     [1e+00, 1e+00]
  RHS range        [0e+00, 0e+00]
Found heuristic solution: objective 2940.0000000
Found heuristic solution: objective 712.0000000
Found heuristic solution: objective 498.0000000
Found heuristic solution: objective 445.0000000
Found heuristic solution: objective 444.0000000
Found heuristic solution: objective 409.0000000
Presolve time: 0.05s
Presolved: 0 rows, 225 columns, 0 nonzeros
Presolved model has 6525 quadratic objective terms
Variable types: 0 continuous, 225 integer (225 binary)
Found heuristic solution: objective 386.0000000

Root relaxation: objective -4.331011e+03, 234 iterations, 0.01 seconds (0.02 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

 4154144 3453312 -2640.2086  108  113  320.00000 -3933.8094  1329%  35.2 1140s
 4173211 3469464 -3933.8094  114  159  320.00000 -3933.8094  1329%  35.2 1145s
 4199533 3490636 -1536.3412  100   94  320.00000 -3933.8094  1329%  35.1 1150s
 4213382 3498542 -3811.1152  115  149  320.00000 -3933.8094  1329%  35.1 1155s
 4237497 3521060 -3933.8094   86  154  320.00000 -3933.8094  1329%  35.1 1160s
 4258612 3538127 -3933.8094   69  183  320.00000 -3933.8094  1329%  35.0 1165s
 4281114 3554824 -1840.2863  139   83  320.00000 -3933.8094  1329%  35.1 1170s
 4303758 3574043     cutoff  134       320.00000 -3933.8094  1329%  35.0 1175s
 4329469 3594217 -2356.7143  114   98  320.00000 -3933.8094  1329%  35.0 1180s
 4352499 3614016 -2033.5564  131  102  320.00000 -3933.8094  1329%  35.0 1185s
 4374699 3632172 -1047.9667  135   65  320.00000 -3933.8094  1329%  35.0 1190s
 4395632 3649364 -3411.3868   81  159  320.00000 -3933.8094  1329%  34.9 1195s
 4419106 3668072 -3298.3314   82  157  320.00000 -3933.8094  1329%  34.9 1200s
 4442765 3686556 -3933.8094   93  156  320.00000 -3933.8094  1329%  34.9 1205s
 4467551 3706970 -3933.8094  100  167  320.00000 -3933.8094  1329%  34.8 1210s
 4492385 3725805 -289.35508  164   39  320.00000 -3933.8094  1329%  34.8 1215s
 4510287 3737993 -783.10513  170   59  320.00000 -3933.8094  1329%  34.8 1222s
 4510320 3763593 -727.75800  171   58  320.00000 -3933.8094  1329%  34.8 1234s
 4542352 3767410 -1229.0970  145   70  320.00000 -3933.8094  1329%  34.8 1235s
 4562059 3783376 -3151.4975  106  132  320.00000 -3933.8094  1329%  34.8 1240s
 4585622 3801318 -3933.8094   88  158  320.00000 -3933.8094  1329%  34.7 1245s
 4605278 3817676 -3933.8094   82  142  320.00000 -3933.8094  1329%  34.7 1250s
 4627605 3834806 -1347.4760  128   75  320.00000 -3933.8094  1329%  34.7 1255s
 4647685 3851708 -3057.1024  118  115  320.00000 -3933.8094  1329%  34.7 1260s
 4664826 3866002 -1740.9134  127   77  320.00000 -3933.8094  1329%  34.7 1265s
 4680543 3878812 -1173.3828   91  101  320.00000 -3933.8094  1329%  34.7 1270s
 4697905 3894183 -2656.6601  119  121  320.00000 -3933.8094  1329%  34.7 1276s
 4716852 3906907 -2865.8542   85  134  320.00000 -3933.8094  1329%  34.7 1280s
 4736713 3923534 -159.55478  157   46  320.00000 -3933.8094  1329%  34.7 1285s
 4754576 3937840 -2495.9167  106  113  320.00000 -3933.8094  1329%  34.7 1290s
 4773943 3955419 -3863.4161   92  168  320.00000 -3933.8094  1329%  34.7 1295s
 4788635 3967722 -3265.7595   99  147  320.00000 -3933.8094  1329%  34.7 1300s
 4811618 3986143 -1504.0541  137   67  320.00000 -3933.8094  1329%  34.7 1305s
 4832831 4002238 -653.93195  112   58  320.00000 -3933.8094  1329%  34.7 1310s
 4846151 4014465 -3170.2697   93  130  320.00000 -3933.8094  1329%  34.7 1315s
 4863956 4030519 -2969.9530  100  120  320.00000 -3933.8094  1329%  34.8 1320s
 4884323 4045846     cutoff  137       320.00000 -3933.8094  1329%  34.8 1325s
 4904852 4062238 -2332.1158  125  110  320.00000 -3933.8094  1329%  34.7 1330s
 4925155 4075279 -3933.8094   99  164  320.00000 -3933.8094  1329%  34.7 1335s
 4945848 4093990 -3933.8094   84  167  320.00000 -3933.8094  1329%  34.7 1340s
 4963052 4105329 -3845.3561   68  154  320.00000 -3933.8094  1329%  34.7 1345s
 4985842 4123714 -3933.8094  100  167  320.00000 -3933.8094  1329%  34.7 1350s
 5008441 4143549 -1173.8093  123   69  320.00000 -3933.8094  1329%  34.7 1356s
 5026553 4155929 -3752.7307   74  162  320.00000 -3933.8094  1329%  34.6 1360s
 5045377 4173109 -1293.5986  113   87  320.00000 -3933.8094  1329%  34.6 1365s
 5067044 4191549 -3933.8094  100  178  320.00000 -3933.8094  1329%  34.6 1370s
 5088773 4209016 -3252.3997  104  141  320.00000 -3933.8094  1329%  34.6 1375s
 5108637 4223680 -3293.4436   74  136  320.00000 -3933.8094  1329%  34.6 1380s
 5133178 4243861 -3856.4925  107  148  320.00000 -3933.8094  1329%  34.6 1385s
 5154531 4261661 -522.69507  149   56  320.00000 -3933.8094  1329%  34.6 1390s
 5173834 4275914 -3862.8728  103  163  320.00000 -3933.8094  1329%  34.6 1395s
 5196048 4292891 -3486.5501  117  143  320.00000 -3933.8094  1329%  34.6 1400s
 5219409 4312471     cutoff  170       320.00000 -3933.8094  1329%  34.6 1405s
 5238451 4327742 -1441.4293  149   72  320.00000 -3933.8094  1329%  34.6 1410s
 5263664 4348513 -3770.0120   86  153  320.00000 -3933.8094  1329%  34.5 1415s
 5287819 4367954 -1158.8089  131   96  320.00000 -3933.8094  1329%  34.5 1420s
 5301607 4380321 -3933.8094   85  170  320.00000 -3933.8094  1329%  34.5 1425s
 5322019 4396504 -3210.2389  119  119  320.00000 -3933.8094  1329%  34.5 1430s
 5348080 4415464 -3929.2193  102  147  320.00000 -3933.8094  1329%  34.5 1435s
 5378294 4439448 -3873.9783   91  154  320.00000 -3933.8094  1329%  34.5 1440s
 5384872 4442530 -1636.9000  144   81  320.00000 -3933.8094  1329%  34.5 1446s
 5399719 4456041 -624.22151  106   61  320.00000 -3933.8094  1329%  34.4 1450s
 5423213 4475787 -887.25691  155   69  320.00000 -3933.8094  1329%  34.4 1455s
 5446642 4494256 -3538.9368   82  153  320.00000 -3933.8094  1329%  34.4 1460s
 5470872 4514108 -2838.7109  110  108  320.00000 -3933.8094  1329%  34.4 1465s
 5497492 4535953 -3933.8094  105  163  320.00000 -3933.8094  1329%  34.4 1470s
 5520941 4555607 -3766.7351   83  163  320.00000 -3933.8094  1329%  34.4 1475s
 5539016 4569871 -3613.2830   83  152  320.00000 -3933.8094  1329%  34.4 1480s
 5561680 4586347 -3705.1153   82  143  320.00000 -3933.8094  1329%  34.3 1485s
 5588846 4608103 -3313.5165   94  147  320.00000 -3933.8094  1329%  34.3 1490s
 5605111 4622066 -2920.5338  102  115  320.00000 -3933.8094  1329%  34.4 1495s
 5621202 4636733 -3104.4242  143  124  320.00000 -3933.8094  1329%  34.4 1500s
 5645522 4655542 -260.80390  169   43  320.00000 -3933.8094  1329%  34.3 1505s
 5669582 4673948 -3204.2126   82  140  320.00000 -3933.8094  1329%  34.3 1510s
 5688469 4690879 -3763.5641   77  175  320.00000 -3933.8094  1329%  34.3 1515s
 5710372 4706585 -3462.9584  113  148  320.00000 -3933.8094  1329%  34.3 1520s
 5728137 4723440 -136.55427  156   39  320.00000 -3933.8094  1329%  34.4 1525s
 5750848 4740842 -3163.0516   92  123  320.00000 -3933.8094  1329%  34.4 1530s
 5768983 4757679 -3860.9743   91  149  320.00000 -3933.8094  1329%  34.4 1535s
 5795431 4778856     cutoff  146       320.00000 -3933.8094  1329%  34.4 1540s
 5810962 4790866 -2651.1661  114  119  320.00000 -3933.8094  1329%  34.3 1545s
 5827724 4804941 -3692.8979   83  138  320.00000 -3933.8094  1329%  34.4 1550s
 5840465 4817669 -960.41282  117   60  320.00000 -3933.8094  1329%  34.4 1556s
 5851363 4823921 -3353.7674  105  137  320.00000 -3933.8094  1329%  34.4 1560s
 5867611 4836687 -3212.1793  106  125  320.00000 -3933.8094  1329%  34.4 1565s
 5877808 4845945 -2072.0907  127   97  320.00000 -3933.8094  1329%  34.4 1570s
 5893394 4859816 -1493.5764  128   74  320.00000 -3933.8094  1329%  34.4 1575s
 5914674 4875663 -874.92381  157   65  320.00000 -3933.8094  1329%  34.4 1580s
 5930124 4889147 -1513.5289  120   67  320.00000 -3933.8094  1329%  34.4 1585s
 5948193 4904035 -3842.3047   95  161  320.00000 -3933.8094  1329%  34.4 1591s
 5964411 4916599 -3536.5595  124  144  320.00000 -3933.8094  1329%  34.4 1595s
 5979419 4930293 -2181.5098  126  105  320.00000 -3933.8094  1329%  34.4 1601s
 5994676 4941787 -2560.4193  107  109  320.00000 -3933.8094  1329%  34.4 1605s
 6009920 4952687 -3933.8094  109  157  320.00000 -3933.8094  1329%  34.4 1610s
 6024191 4963078 -3929.8181   88  155  320.00000 -3933.8094  1329%  34.4 1615s
 6036974 4974176 -3000.2937   99  132  320.00000 -3933.8094  1329%  34.4 1620s
 6052135 4986184 -3306.0058   98  129  320.00000 -3933.8094  1329%  34.4 1625s
 6070152 5000367 -3933.8094  108  174  320.00000 -3933.8094  1329%  34.4 1630s
 6084032 5011212 -2950.1552  106  118  320.00000 -3933.8094  1329%  34.3 1635s
 6102315 5025661 -3297.7176   91  132  320.00000 -3933.8094  1329%  34.3 1640s
 6118273 5038822 -2482.6673  135  104  320.00000 -3933.8094  1329%  34.3 1645s
 6133105 5049688 -3863.0826   81  171  320.00000 -3933.8094  1329%  34.3 1650s
 6146760 5061111 -3933.8094  102  167  320.00000 -3933.8094  1329%  34.3 1655s
 6165545 5075180 -3802.8157   91  160  320.00000 -3933.8094  1329%  34.3 1660s
 6182264 5088621 -3864.4796   97  160  320.00000 -3933.8094  1329%  34.3 1665s
 6198284 5101163 -3419.6886  115  137  320.00000 -3933.8094  1329%  34.3 1670s
 6216811 5116568 -3393.1496  101  141  320.00000 -3933.8094  1329%  34.3 1675s
 6233120 5130301 -743.93310  138   57  320.00000 -3933.8094  1329%  34.2 1680s
 6246357 5138434 -2940.9016  131  129  320.00000 -3933.8094  1329%  34.3 1688s
 6247126 5141249 -2908.1942  132  130  320.00000 -3933.8094  1329%  34.3 1690s
 6264477 5154084     cutoff  157       320.00000 -3933.8094  1329%  34.3 1695s
 6280790 5168612 -3581.8978   93  153  320.00000 -3933.8094  1329%  34.3 1700s
 6300945 5187684 -3658.0466   85  163  320.00000 -3933.8094  1329%  34.2 1706s
 6318211 5199284 -3633.1536  104  141  320.00000 -3933.8094  1329%  34.2 1710s
 6336560 5212618 -3747.0659  116  153  320.00000 -3933.8094  1329%  34.2 1715s
 6358291 5230654 -2460.1755   85  118  320.00000 -3933.8094  1329%  34.2 1720s
 6384254 5252206 -3933.8094   84  166  320.00000 -3933.8094  1329%  34.2 1725s
 6408457 5267581 -1027.1990  143   71  320.00000 -3933.8094  1329%  34.2 1736s
 6420070 5280943 -3706.4288   75  158  320.00000 -3933.8094  1329%  34.1 1740s
 6448774 5301954 -3666.8081  100  161  320.00000 -3933.8094  1329%  34.1 1745s
 6471098 5320719 -3757.2357   93  155  320.00000 -3933.8094  1329%  34.1 1750s
 6498213 5342146 -1906.9945  131   86  320.00000 -3933.8094  1329%  34.1 1755s
 6521434 5361861 -3456.3959   90  150  320.00000 -3933.8094  1329%  34.1 1760s
 6548079 5382297 -2172.4257   92   94  320.00000 -3933.8094  1329%  34.0 1765s
 6574268 5405589 -3933.8094   98  166  320.00000 -3933.8094  1329%  34.0 1770s
 6600200 5425411 -2866.7354  104  130  320.00000 -3933.8094  1329%  34.0 1775s
 6626114 5447656 -3901.0146   88  152  320.00000 -3933.8094  1329%  34.0 1780s
 6659158 5474466 -2205.9911  131   99  320.00000 -3933.8094  1329%  34.0 1785s
 6689066 5498305 -3467.7075   79  145  320.00000 -3933.8094  1329%  34.0 1790s
 6719374 5523506 -3863.3031  110  145  320.00000 -3933.8094  1329%  34.0 1795s
 6751605 5547833 -1915.1363  144   88  320.00000 -3933.8094  1329%  34.0 1800s
 6776809 5570864 -2715.7965  103  128  320.00000 -3933.8094  1329%  34.0 1805s
 6813240 5597659 -2238.2100  104   95  320.00000 -3933.8094  1329%  34.0 1810s
 6841962 5621514 -3132.6748  103  132  320.00000 -3933.8094  1329%  34.0 1815s
 6876254 5647137 -2192.6943   96   96  320.00000 -3933.8094  1329%  34.0 1820s
 6905523 5672011 -2538.1383  100  114  320.00000 -3933.8094  1329%  34.0 1825s
 6941613 5700665 -3150.1491   81  151  320.00000 -3933.8094  1329%  33.9 1830s
 6980461 5730761 -3768.4848  124  149  320.00000 -3933.8094  1329%  33.9 1835s
 7012176 5755697 -3789.8956  103  151  320.00000 -3933.8094  1329%  33.9 1840s
 7044879 5782656 -3668.5864   93  160  320.00000 -3933.8094  1329%  33.8 1845s
 7074814 5806496 -3743.3196   96  174  320.00000 -3933.8094  1329%  33.8 1850s
 7103953 5830169 -3638.2281  105  136  320.00000 -3933.8094  1329%  33.8 1855s
 7139956 5858822 -3206.3296  106  136  320.00000 -3933.8094  1329%  33.8 1860s
 7157947 5871301 -1143.9343  134   70  320.00000 -3933.8094  1329%  33.8 1865s
 7158259 5897056 -1089.7771  135   66  320.00000 -3933.8094  1329%  33.8 1877s
 7198378 5905718 -3843.7544   77  171  320.00000 -3933.8094  1329%  33.7 1880s
 7220050 5923918 -1382.0829  150   73  320.00000 -3933.8094  1329%  33.7 1885s
 7237781 5937004 -3438.3064   90  150  320.00000 -3933.8094  1329%  33.7 1890s
 7261111 5954631 -2916.1225  123  116  320.00000 -3933.8094  1329%  33.7 1895s
 7284738 5976637 -3832.9794   98  153  320.00000 -3933.8094  1329%  33.7 1900s
 7311755 5997840 -3560.9588   80  168  320.00000 -3933.8094  1329%  33.7 1905s
 7337088 6018731 -2707.7415   96  125  320.00000 -3933.8094  1329%  33.7 1910s
 7360210 6036811 -2053.7222  101   90  320.00000 -3933.8094  1329%  33.7 1915s
 7381440 6054816     cutoff  130       320.00000 -3933.8094  1329%  33.7 1920s
 7407073 6075636 -3749.3556  110  146  320.00000 -3933.8094  1329%  33.7 1925s
 7431795 6093402 -1642.8536  126   90  320.00000 -3933.8094  1329%  33.6 1930s
 7457574 6112922 -3309.8500  102  144  320.00000 -3933.8094  1329%  33.6 1935s
 7476606 6129471 -3811.4171   94  160  320.00000 -3933.8094  1329%  33.6 1940s
 7502175 6150023 -3600.8195  111  150  320.00000 -3933.8094  1329%  33.6 1945s
 7526976 6167964 -940.35222  148   66  320.00000 -3933.8094  1329%  33.6 1950s
 7550623 6187979 -2935.9609  104  123  320.00000 -3933.8094  1329%  33.6 1955s
 7579163 6210872 -3018.1763  105  128  320.00000 -3933.8094  1329%  33.6 1960s
 7601796 6229431 -2686.0650  111  119  320.00000 -3933.8094  1329%  33.6 1965s
 7629486 6252549 -2820.8184  118  109  320.00000 -3933.8094  1329%  33.5 1970s
 7652944 6269504 -3494.7515   86  143  320.00000 -3933.8094  1329%  33.5 1975s
 7676599 6289993 -3745.0026   86  169  320.00000 -3933.8094  1329%  33.5 1980s
 7697663 6306804 -3162.2950  102  137  320.00000 -3933.8094  1329%  33.5 1985s
 7723940 6328934 -1692.7510  127   90  320.00000 -3933.8094  1329%  33.5 1990s
 7748957 6348305 -460.77534  143   61  320.00000 -3933.8094  1329%  33.5 1995s
 7772597 6366449 -2187.4775  127   90  320.00000 -3933.8094  1329%  33.5 2000s
 7795604 6383929 -1234.1410   83   81  320.00000 -3933.8094  1329%  33.5 2005s
 7820071 6403999 -1264.3566   95   92  320.00000 -3933.8094  1329%  33.5 2010s
 7845126 6424664 -3294.9580  109  147  320.00000 -3933.8094  1329%  33.5 2015s
 7870144 6444629 -2622.9794  116  105  320.00000 -3933.8094  1329%  33.4 2020s
 7892043 6459992 -927.80894  130   63  320.00000 -3933.8094  1329%  33.4 2025s
 7911120 6476095 -2337.8642  102  102  320.00000 -3933.8094  1329%  33.4 2030s
 7938036 6497759 -3334.6553   89  157  320.00000 -3933.8094  1329%  33.4 2035s
 7952737 6507274 -2051.1893   99   95  320.00000 -3933.8094  1329%  33.4 2043s
 7956682 6514054 -3933.8094  100  154  320.00000 -3933.8094  1329%  33.4 2045s
 7982633 6535333 -3535.2992   92  146  320.00000 -3933.8094  1329%  33.4 2050s
 8005120 6553353 -2895.3700   97  123  320.00000 -3933.8094  1329%  33.4 2055s
 8030605 6573223 -3834.2831   91  151  320.00000 -3933.8094  1329%  33.4 2060s
 8053981 6589523 -3706.5029   93  154  320.00000 -3933.8094  1329%  33.4 2065s
 8078680 6611262     cutoff  178       320.00000 -3933.8094  1329%  33.3 2070s
 8106989 6633001 -3543.9922   99  139  320.00000 -3933.8094  1329%  33.3 2075s
 8128985 6651253 -3565.7100   96  160  320.00000 -3933.8094  1329%  33.3 2080s
 8155827 6674458 -181.78352  118   33  320.00000 -3933.8094  1329%  33.3 2085s
 8175498 6689938 -3933.8094   93  178  320.00000 -3933.8094  1329%  33.3 2090s
 8202898 6710647 -2190.9531   95  115  320.00000 -3933.8094  1329%  33.2 2095s
 8226081 6730575 -3620.3226   90  153  320.00000 -3933.8094  1329%  33.2 2100s
 8237847 6736471 -3274.7761   99  148  320.00000 -3933.8094  1329%  33.2 2105s
 8255930 6754266 -3233.2357  110  122  320.00000 -3933.8094  1329%  33.3 2110s
 8279233 6773262 -3791.7833   99  161  320.00000 -3933.8094  1329%  33.2 2115s
 8303101 6792376 -2942.6243   77  128  320.00000 -3933.8094  1329%  33.2 2120s
 8328700 6811562 -2994.2896  111  117  320.00000 -3933.8094  1329%  33.2 2125s
 8351055 6829826 -2299.5039  129  105  320.00000 -3933.8094  1329%  33.2 2130s
 8375771 6850013 -2496.7624   98  129  320.00000 -3933.8094  1329%  33.2 2135s
 8399191 6867961 -3624.8648  109  150  320.00000 -3933.8094  1329%  33.2 2140s
 8423004 6888644 -3401.7224   92  150  320.00000 -3933.8094  1329%  33.2 2145s
 8449360 6909041 -3222.9455  113  142  320.00000 -3933.8094  1329%  33.1 2150s
 8475125 6930808 -3350.7596   95  144  320.00000 -3933.8094  1329%  33.2 2155s
 8501195 6952042 -3799.9078   95  158  320.00000 -3933.8094  1329%  33.2 2160s
 8522561 6969039 -2549.9515  105  127  320.00000 -3933.8094  1329%  33.1 2165s
 8548466 6987974 -3475.3874   99  140  320.00000 -3933.8094  1329%  33.1 2170s
 8573779 7009044 -2922.7038   78  137  320.00000 -3933.8094  1329%  33.1 2175s
 8609819 7038009 -1699.7038  164   76  320.00000 -3933.8094  1329%  33.1 2180s
 8640772 7063545 -3555.3049   95  143  320.00000 -3933.8094  1329%  33.1 2185s
 8673771 7088424 -1239.5019  150   74  320.00000 -3933.8094  1329%  33.1 2190s
 8697136 7107747 -3933.8094   72  175  320.00000 -3933.8094  1329%  33.1 2195s
 8722259 7129335 -1789.4302   93  102  320.00000 -3933.8094  1329%  33.1 2200s
 8751657 7150834 -3329.6830  101  128  320.00000 -3933.8094  1329%  33.1 2205s
 8783524 7176415 -3788.7370   82  154  320.00000 -3933.8094  1329%  33.1 2210s
 8813317 7199296 -2938.2023  101  127  320.00000 -3933.8094  1329%  33.1 2215s
 8843582 7220929 -3731.8944  111  148  320.00000 -3933.8094  1329%  33.1 2221s
 8869138 7245077 -3393.9380  121  136  320.00000 -3933.8094  1329%  33.1 2225s
 8884462 7252640 -3569.3709  106  145  320.00000 -3933.8094  1329%  33.1 2231s
 8908800 7275820 -3627.0832   90  167  320.00000 -3933.8094  1329%  33.1 2235s
 8935732 7295511 -3933.8094   87  153  320.00000 -3933.8094  1329%  33.1 2240s
 8967592 7321774 -1729.2398  105  101  320.00000 -3933.8094  1329%  33.1 2245s
 9000327 7347188 -3395.2623   93  155  320.00000 -3933.8094  1329%  33.1 2250s
 9030770 7371369 -3297.2802   78  142  320.00000 -3933.8094  1329%  33.1 2255s
 9061972 7398083  -68.44336  183   34  320.00000 -3933.8094  1329%  33.1 2260s
 9097148 7427142 -2128.0247  121   97  320.00000 -3933.8094  1329%  33.1 2265s
 9125416 7449082 -3353.1370  101  155  320.00000 -3933.8094  1329%  33.1 2270s
 9148528 7467000 -2759.9549  100  121  320.00000 -3933.8094  1329%  33.1 2275s
 9182086 7494518 -3409.6017   92  131  320.00000 -3933.8094  1329%  33.1 2280s
 9210497 7516310 -3475.4691   99  144  320.00000 -3933.8094  1329%  33.1 2285s
 9232028 7535197 -3933.8094   80  165  320.00000 -3933.8094  1329%  33.0 2290s
 9261026 7558127 -3363.1154  109  149  320.00000 -3933.8094  1329%  33.0 2295s
 9285383 7575976 -3470.1377   81  151  320.00000 -3933.8094  1329%  33.0 2300s
 9308929 7595239 -1490.7892  129   83  320.00000 -3933.8094  1329%  33.0 2305s
 9331979 7615165   18.74477  184   35  320.00000 -3933.8094  1329%  33.0 2310s
 9358664 7635991 -1179.6299  137   70  320.00000 -3933.8094  1329%  33.0 2315s
 9384699 7656277 -3583.0528   71  144  320.00000 -3933.8094  1329%  33.0 2320s
 9415026 7681180 -3626.1460   89  167  320.00000 -3933.8094  1329%  33.0 2325s
 9434704 7698039 -1224.3953  133   76  320.00000 -3933.8094  1329%  33.0 2330s
 9466704 7723194 -3010.9038  124  126  320.00000 -3933.8094  1329%  33.0 2335s
 9495431 7745694 -3799.7407  102  159  320.00000 -3933.8094  1329%  32.9 2340s
 9519781 7765950 -3258.6336  110  135  320.00000 -3933.8094  1329%  33.0 2345s
 9544469 7786560 -303.23607  118   47  320.00000 -3933.8094  1329%  33.0 2350s
 9568804 7806797 -3168.8449  102  145  320.00000 -3933.8094  1329%  32.9 2355s
 9595280 7827420 -2197.6561  131   81  320.00000 -3933.8094  1329%  32.9 2360s
 9619842 7847327 -3154.2991   74  142  320.00000 -3933.8094  1329%  32.9 2365s
 9642035 7865881 -3474.7086   74  147  320.00000 -3933.8094  1329%  32.9 2370s
 9669152 7887250 -3848.1082   79  151  320.00000 -3933.8094  1329%  32.9 2375s
 9695631 7906811 -2723.8420   89  124  320.00000 -3933.8094  1329%  32.9 2380s
 9715555 7924247 -1792.1960  109  103  320.00000 -3933.8094  1329%  32.9 2385s
 9740984 7943035 -1689.0465  121   89  320.00000 -3933.8094  1329%  32.9 2390s
 9767261 7963273 -3115.5227   83  150  320.00000 -3933.8094  1329%  32.9 2395s
 9791326 7982761 -1145.4119  141   63  320.00000 -3933.8094  1329%  32.9 2400s
 9811344 7997853 -3498.5445  116  162  320.00000 -3933.8094  1329%  32.9 2405s
 9839499 8019244 -3191.8244   90  153  320.00000 -3933.8094  1329%  32.9 2410s
 9862354 8039265 -1758.7034  124   83  320.00000 -3933.8094  1329%  32.9 2415s
 9884850 8054973 -2422.7243  102  104  320.00000 -3933.8094  1329%  32.9 2420s
 9907348 8072984 -3412.0530  107  146  320.00000 -3933.8094  1329%  32.9 2425s
 9931894 8093268 -3417.1921   96  144  320.00000 -3933.8094  1329%  32.9 2430s
 9950580 8108474 -3130.5557  101  141  320.00000 -3933.8094  1329%  32.9 2435s
 9977247 8129483 -3414.7463   96  141  320.00000 -3933.8094  1329%  32.9 2440s
 10003255 8150222 -3370.5510  101  136  320.00000 -3933.8094  1329%  32.9 2445s
 10025863 8169906 -3144.7649  110  142  320.00000 -3933.8094  1329%  32.9 2450s
 10056935 8192804 -3906.0801   97  169  320.00000 -3933.8094  1329%  32.9 2455s
 10081243 8211525 -3485.8199  129  138  320.00000 -3933.8094  1329%  32.9 2460s
 10102137 8228640 -2767.9958   88  142  320.00000 -3933.8094  1329%  32.9 2465s
 10124795 8245670 -3258.4786   88  143  320.00000 -3933.8094  1329%  32.9 2470s
 10151235 8266763 -3230.7903  107  138  320.00000 -3933.8094  1329%  32.8 2475s
 10176231 8288168 -3153.2455  102  155  320.00000 -3933.8094  1329%  32.8 2480s
 10203023 8308845 -648.60978  168   49  320.00000 -3933.8094  1329%  32.8 2485s
 10213817 8314250 -1969.2573  101  106  320.00000 -3933.8094  1329%  32.8 2492s
 10221887 8324076 -3417.3084   58  164  320.00000 -3933.8094  1329%  32.8 2495s
 10249859 8344532 -2841.4633   95  128  320.00000 -3933.8094  1329%  32.8 2500s
 10274753 8363784 -3411.0770   91  139  320.00000 -3933.8094  1329%  32.8 2505s
 10298323 8384207 -2650.8450  102  113  320.00000 -3933.8094  1329%  32.8 2510s
 10323630 8405354   28.19908  164   44  320.00000 -3933.8094  1329%  32.8 2515s
 10347877 8423259 -978.84196  117   62  320.00000 -3933.8094  1329%  32.8 2520s
 10371726 8441905 -3569.5305  109  144  320.00000 -3933.8094  1329%  32.7 2525s
 10392920 8458683 -3933.8094   89  162  320.00000 -3933.8094  1329%  32.7 2530s
 10419319 8479197 -2222.3349  130  107  320.00000 -3933.8094  1329%  32.7 2535s
 10441919 8497534 -3620.8945   83  160  320.00000 -3933.8094  1329%  32.7 2540s
 10463960 8515482 -2886.4767   93  124  320.00000 -3933.8094  1329%  32.7 2545s
 10485619 8531948 -3496.8691   77  155  320.00000 -3933.8094  1329%  32.7 2550s
 10506054 8549482 -3284.1924  113  140  320.00000 -3933.8094  1329%  32.7 2555s
 10528038 8566171 -3418.4567   93  148  320.00000 -3933.8094  1329%  32.7 2560s
 10546233 8579803 -765.77591  116   56  320.00000 -3933.8094  1329%  32.7 2565s
 10568440 8598602 -3660.2568   89  161  320.00000 -3933.8094  1329%  32.7 2571s
 10582565 8608429 -3709.0195   87  159  320.00000 -3933.8094  1329%  32.7 2575s
 10604229 8625828 -3700.3041   77  164  320.00000 -3933.8094  1329%  32.7 2580s
 10621905 8639606 -3462.4502   90  146  320.00000 -3933.8094  1329%  32.7 2585s
 10637560 8651361 -566.95930  134   57  320.00000 -3933.8094  1329%  32.7 2590s
 10654098 8665931   36.74118  169   30  320.00000 -3933.8094  1329%  32.7 2596s
 10669738 8677972  145.11119  112   45  320.00000 -3933.8094  1329%  32.7 2600s
 10684681 8690299 -3647.5133  117  138  320.00000 -3933.8094  1329%  32.7 2605s
 10703305 8704473 -3302.6451  120  139  320.00000 -3933.8094  1329%  32.7 2610s
 10722528 8720221  140.08481  165   36  320.00000 -3933.8094  1329%  32.7 2615s
 10746667 8739113 -994.91153  123   69  320.00000 -3933.8094  1329%  32.7 2620s
 10764380 8754111 -3810.1688  101  148  320.00000 -3933.8094  1329%  32.7 2625s
 10781634 8768711 -3933.8094   82  168  320.00000 -3933.8094  1329%  32.7 2630s
 10801909 8785255 -630.87683  134   58  320.00000 -3933.8094  1329%  32.7 2635s
 10827515 8804584 -2682.7675   99  101  320.00000 -3933.8094  1329%  32.7 2640s
 10854085 8826475 -3445.4571  103  141  320.00000 -3933.8094  1329%  32.7 2645s
 10868645 8837868 -3416.6047  119  131  320.00000 -3933.8094  1329%  32.7 2650s
 10875693 8844027 -1355.1673  108   77  320.00000 -3933.8094  1329%  32.7 2655s
 10893356 8857772   12.74664  164   41  320.00000 -3933.8094  1329%  32.7 2660s
