
Gurobi 11.0.0 (linux64) logging started Thu Aug 22 21:38:05 2024

Set parameter LogFile to value "gurobi_log/nei_penalty/gurobi_log/random14.log"
Gurobi Optimizer version 11.0.0 build v11.0.0rc2 (linux64 - "Ubuntu 22.04.3 LTS")

CPU model: Intel(R) Xeon(R) Platinum 8358 CPU @ 2.60GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 64 physical cores, 64 logical processors, using up to 32 threads

Optimize a model with 0 rows, 196 columns and 0 nonzeros
Model fingerprint: 0x16e538e7
Model has 5292 quadratic objective terms
Variable types: 0 continuous, 196 integer (196 binary)
Coefficient statistics:
  Matrix range     [0e+00, 0e+00]
  Objective range  [4e+02, 4e+02]
  QObjective range [1e+01, 4e+02]
  Bounds range     [1e+00, 1e+00]
  RHS range        [0e+00, 0e+00]
Found heuristic solution: objective 2996.0000000
Found heuristic solution: objective 516.0000000
Found heuristic solution: objective 398.0000000
Found heuristic solution: objective 395.0000000
Presolve time: 0.34s
Presolved: 0 rows, 196 columns, 0 nonzeros
Presolved model has 5292 quadratic objective terms
Variable types: 0 continuous, 196 integer (196 binary)
Found heuristic solution: objective 351.0000000

Root relaxation: objective -2.078594e+03, 197 iterations, 0.01 seconds (0.01 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

 7515083 5828344 -1555.8883   85   98  306.00000 -1555.8883   608%  28.5 1255s
 7550380 5853782 -1555.8883  110  114  306.00000 -1555.8883   608%  28.5 1260s
 7585299 5878996 -1555.8883  108  118  306.00000 -1555.8883   608%  28.5 1265s
 7624875 5907548 -1555.8883   93  123  306.00000 -1555.8883   608%  28.5 1270s
 7660453 5935607 -1555.8883  110  133  306.00000 -1555.8883   608%  28.5 1275s
 7693366 5959936 -1555.8883  119   68  306.00000 -1555.8883   608%  28.5 1280s
 7730462 5987464 -1555.8883   92  139  306.00000 -1555.8883   608%  28.5 1285s
 7758312 6007073 -1555.8883  115  120  306.00000 -1555.8883   608%  28.5 1290s
 7779519 6023168 -1555.8883  119   68  306.00000 -1555.8883   608%  28.4 1295s
 7816902 6052166 -1555.8883  115   95  306.00000 -1555.8883   608%  28.4 1300s
 7855674 6082801 -1555.8883  125   98  306.00000 -1555.8883   608%  28.4 1305s
 7898761 6115436 -1555.8883  129  121  306.00000 -1555.8883   608%  28.4 1310s
 7937685 6145303 -1555.8883  112  115  306.00000 -1555.8883   608%  28.4 1315s
 7972644 6171509 -1555.8883  108  109  306.00000 -1555.8883   608%  28.4 1320s
 8006059 6196761 -1555.8883   82  124  306.00000 -1555.8883   608%  28.4 1325s
 8045796 6226618 -1555.8883   96  103  306.00000 -1555.8883   608%  28.4 1330s
 8085164 6255556 -1555.8883  107  121  306.00000 -1555.8883   608%  28.4 1335s
 8128931 6288553 -1555.8883  106  113  306.00000 -1555.8883   608%  28.4 1340s
 8165867 6316583 -1555.8883  110   81  306.00000 -1555.8883   608%  28.3 1345s
 8207773 6348168 -1555.8883   91  113  306.00000 -1555.8883   608%  28.3 1350s
 8256899 6385057 -1286.0476  122   52  306.00000 -1555.8883   608%  28.3 1355s
 8295618 6414149 -1555.8883   97  125  306.00000 -1555.8883   608%  28.3 1360s
 8334594 6443123 -1555.8883  104  100  306.00000 -1555.8883   608%  28.3 1365s
 8371516 6471035 -1182.7962  146   55  306.00000 -1555.8883   608%  28.3 1370s
 8407204 6498841 -1555.8883   99  110  306.00000 -1555.8883   608%  28.3 1375s
 8448766 6530274 -1555.8883  113  113  306.00000 -1555.8883   608%  28.3 1380s
 8484514 6557149 -1555.8883  111  117  306.00000 -1555.8883   608%  28.3 1385s
 8524631 6586270 -1555.8883  109  120  306.00000 -1555.8883   608%  28.2 1390s
 8554553 6610676 -1555.8883  105  113  306.00000 -1555.8883   608%  28.2 1395s
 8568658 6620988 -1555.8883  113  113  306.00000 -1555.8883   608%  28.2 1400s
 8603057 6646803 -1555.8883  109   91  306.00000 -1555.8883   608%  28.2 1405s
 8647126 6680077 -1555.8883   87  118  306.00000 -1555.8883   608%  28.2 1410s
 8680942 6706525 -1555.8883  105  125  306.00000 -1555.8883   608%  28.2 1415s
 8720376 6735503 -1555.8883  105  117  306.00000 -1555.8883   608%  28.2 1420s
 8759481 6763054 -270.66346  133   31  306.00000 -1555.8883   608%  28.2 1425s
 8796309 6791265 -1555.8883  108  118  306.00000 -1555.8883   608%  28.1 1430s
 8834783 6820394 -1555.8883  115  111  306.00000 -1555.8883   608%  28.1 1435s
 8869648 6847663 -1555.8883  120  104  306.00000 -1555.8883   608%  28.1 1440s
 8906158 6875511 -1555.8883  118  118  306.00000 -1555.8883   608%  28.1 1445s
 8943197 6903003 -572.59123  139   49  306.00000 -1555.8883   608%  28.1 1450s
 8979050 6929203 -1359.2197  140   68  306.00000 -1555.8883   608%  28.1 1455s
 9012489 6953625 -1555.8883  101   88  306.00000 -1555.8883   608%  28.1 1460s
 9049872 6981525 -1555.8883  106  112  306.00000 -1555.8883   608%  28.1 1465s
 9084245 7007666 -1555.8883  127   67  306.00000 -1555.8883   608%  28.1 1470s
 9117050 7032431 -1555.8883  104  125  306.00000 -1555.8883   608%  28.0 1475s
 9152037 7059243 -1555.8883  106  107  306.00000 -1555.8883   608%  28.0 1480s
 9185245 7083844 -1555.8883   99   95  306.00000 -1555.8883   608%  28.0 1485s
 9215596 7106646 -1074.2525  106   62  306.00000 -1555.8883   608%  28.0 1490s
 9242842 7126001 -788.51495  111   41  306.00000 -1555.8883   608%  28.0 1495s
 9273504 7148774 -1555.8883   95  108  306.00000 -1555.8883   608%  28.0 1500s
 9297614 7166785 -1555.8883  133   80  306.00000 -1555.8883   608%  28.0 1505s
 9320109 7184178 -1555.8883  123   84  306.00000 -1555.8883   608%  28.0 1510s
 9346872 7204980 -1555.8883  125   71  306.00000 -1555.8883   608%  28.0 1515s
 9371464 7222563 -1340.7461  139   57  306.00000 -1555.8883   608%  28.0 1520s
 9389415 7237244 -1555.8883  109  114  306.00000 -1555.8883   608%  28.0 1525s
 9409519 7253015 -1555.8883   97  113  306.00000 -1555.8883   608%  28.0 1530s
 9432781 7268393 -1555.8883  117  105  306.00000 -1555.8883   608%  28.0 1535s
 9456751 7287097   49.93821  159   33  306.00000 -1555.8883   608%  28.0 1540s
 9484958 7308886 -1555.8883  115   87  306.00000 -1555.8883   608%  28.0 1545s
 9514474 7331136 -835.82262  148   47  306.00000 -1555.8883   608%  27.9 1550s
 9548237 7355642 -1555.8883   98  114  306.00000 -1555.8883   608%  27.9 1555s
 9586592 7384124 -899.19420  119   59  306.00000 -1555.8883   608%  27.9 1560s
 9622457 7410749 -1555.8883  118  106  306.00000 -1555.8883   608%  27.9 1565s
 9661092 7439977 -1555.8883  111  108  306.00000 -1555.8883   608%  27.9 1570s
 9699812 7466156 -1555.8883   93  114  306.00000 -1555.8883   608%  27.9 1575s
 9735173 7493617 -1555.8883  103  107  306.00000 -1555.8883   608%  27.9 1580s
 9776121 7524526 -1555.8883   93  106  306.00000 -1555.8883   608%  27.9 1585s
 9817033 7555480 -876.59370  112   58  306.00000 -1555.8883   608%  27.9 1590s
 9851724 7580772 -1555.8883  129  117  306.00000 -1555.8883   608%  27.8 1595s
 9891842 7609167 -1555.8883  102  113  306.00000 -1555.8883   608%  27.8 1600s
 9929411 7637171 -1555.8883  101  123  306.00000 -1555.8883   608%  27.8 1605s
 9967766 7665602 -1555.8883  103   93  306.00000 -1555.8883   608%  27.8 1610s
 10005913 7693521 -1532.1984  128   73  306.00000 -1555.8883   608%  27.8 1615s
 10047922 7724657 -1396.8290  140   55  306.00000 -1555.8883   608%  27.8 1620s
 10080047 7749041 -1555.8883  101  116  306.00000 -1555.8883   608%  27.8 1625s
 10113540 7774804 -1555.8883  107   95  306.00000 -1555.8883   608%  27.8 1630s
 10153765 7805338 -1555.8883  119   85  306.00000 -1555.8883   608%  27.8 1635s
 10169529 7814051 -1555.8883   90   96  306.00000 -1555.8883   608%  27.8 1641s
 10195869 7836262 -1555.8883  103  123  306.00000 -1555.8883   608%  27.8 1645s
 10231218 7863289 -1555.8883  107  121  306.00000 -1555.8883   608%  27.8 1650s
 10270543 7893306 -1555.8883  106   90  306.00000 -1555.8883   608%  27.8 1655s
 10297808 7914389 -1555.8883  112  115  306.00000 -1555.8883   608%  27.7 1660s
 10341014 7946173 -1555.8883  113  114  306.00000 -1555.8883   608%  27.7 1665s
 10390845 7983915 -1555.8883  105   93  306.00000 -1555.8883   608%  27.7 1670s
 10426040 8010559 -1555.8883  125  108  306.00000 -1555.8883   608%  27.7 1675s
 10465374 8038822 -1555.8883  113  120  306.00000 -1555.8883   608%  27.7 1680s
 10503107 8068897 -1555.8883  123  100  306.00000 -1555.8883   608%  27.7 1685s
 10541241 8096619 -1555.8883  114   79  306.00000 -1555.8883   608%  27.7 1690s
 10559789 8107877 -720.77980  133   50  306.00000 -1555.8883   608%  27.7 1695s
 10587336 8131320 -1555.8883  112   99  306.00000 -1555.8883   608%  27.7 1700s
 10625929 8160206 -613.55170  135   38  306.00000 -1555.8883   608%  27.7 1705s
 10665213 8189162 -1555.8883  115  106  306.00000 -1555.8883   608%  27.6 1710s
 10708680 8220862 -1555.8883   93  105  306.00000 -1555.8883   608%  27.6 1715s
 10750862 8253752 -1555.8883  103  108  306.00000 -1555.8883   608%  27.6 1720s
 10789364 8281010 -1555.8883   87  125  306.00000 -1555.8883   608%  27.6 1725s
 10823985 8306401 -1555.8883  112  112  306.00000 -1555.8883   608%  27.6 1730s
 10863629 8332679  239.92259  126   20  306.00000 -1555.8883   608%  27.6 1735s
 10901399 8361079 -1230.7245  115   67  306.00000 -1555.8883   608%  27.6 1740s
 10936542 8386211 -1555.8883  126   96  306.00000 -1555.8883   608%  27.6 1745s
 10971947 8411408 -1555.8883  119   76  306.00000 -1555.8883   608%  27.6 1750s
 11013073 8443017 -1555.8883  120   96  306.00000 -1555.8883   608%  27.6 1755s
 11051932 8471392 -1555.8883  121   94  306.00000 -1555.8883   608%  27.5 1760s
 11090644 8499121 -1555.8883  112   96  306.00000 -1555.8883   608%  27.5 1765s
 11125121 8526364 -1555.8883  128   95  306.00000 -1555.8883   608%  27.5 1770s
 11168852 8557696 -195.21628  181   28  306.00000 -1555.8883   608%  27.5 1775s
 11208247 8586985 -1555.8883  136  114  306.00000 -1555.8883   608%  27.5 1780s
 11245536 8615380 -1555.8883  130   76  306.00000 -1555.8883   608%  27.5 1785s
 11283655 8644453 -1555.8883  149   92  306.00000 -1555.8883   608%  27.5 1790s
 11320186 8671153 -1555.8883  121  100  306.00000 -1555.8883   608%  27.5 1795s
 11353983 8696677 -1555.8883  104   76  306.00000 -1555.8883   608%  27.5 1800s
 11390250 8723915 -1555.8883   98  105  306.00000 -1555.8883   608%  27.5 1805s
 11424640 8748781 -1555.8883  104  115  306.00000 -1555.8883   608%  27.5 1810s
 11460921 8775882 -1555.8883  137   79  306.00000 -1555.8883   608%  27.5 1815s
 11499899 8805288 -1555.8883  104  119  306.00000 -1555.8883   608%  27.5 1820s
 11535685 8831554 -1555.8883  116  100  306.00000 -1555.8883   608%  27.5 1825s
 11577380 8861192 -1555.8883  107  111  306.00000 -1555.8883   608%  27.4 1830s
 11610442 8886211 -1555.8883  103  115  306.00000 -1555.8883   608%  27.4 1835s
 11640239 8908759 -1555.8883  111   99  306.00000 -1555.8883   608%  27.4 1840s
 11669920 8931289 -1555.8883  103   98  306.00000 -1555.8883   608%  27.4 1845s
 11691846 8947643 -1458.4887  126   58  306.00000 -1555.8883   608%  27.4 1850s
 11725491 8972636 -1555.8883  118   79  306.00000 -1555.8883   608%  27.4 1855s
 11753038 8993587 -1555.8883  130   99  306.00000 -1555.8883   608%  27.4 1860s
 11781827 9013934 -1555.8883  125  122  306.00000 -1555.8883   608%  27.4 1865s
 11801047 9027998 -1555.8883  106  107  306.00000 -1555.8883   608%  27.4 1870s
 11821661 9042821 -1555.8883  124   84  306.00000 -1555.8883   608%  27.4 1875s
 11842978 9059331 -1555.8883  107   68  306.00000 -1555.8883   608%  27.4 1880s
 11864191 9073676 -1555.8883  104  118  306.00000 -1555.8883   608%  27.4 1885s
 11876595 9084454 -1555.8883  103  116  306.00000 -1555.8883   608%  27.4 1890s
 11895936 9098444     cutoff  129       306.00000 -1555.8883   608%  27.4 1895s
 11912542 9110823 -1555.8883  136   98  306.00000 -1555.8883   608%  27.4 1900s
 11926120 9120857 -1555.8883  100  106  306.00000 -1555.8883   608%  27.4 1905s
 11953098 9139231 -1555.8883   85   93  306.00000 -1555.8883   608%  27.4 1910s
 11972208 9153334 -1555.8883   91  106  306.00000 -1555.8883   608%  27.4 1915s
 11989952 9165993 -922.36859  100   57  306.00000 -1555.8883   608%  27.3 1920s
 12007381 9179301 -1555.8883  113   83  306.00000 -1555.8883   608%  27.3 1925s
 12026266 9193131 -1555.8883  119   89  306.00000 -1555.8883   608%  27.3 1930s
 12029864 9193284 -1555.8883  105   91  306.00000 -1555.8883   608%  27.3 1938s
 12033265 9197748 -1555.8883   88   99  306.00000 -1555.8883   608%  27.3 1940s
 12052485 9213054 -1492.4976  108   80  306.00000 -1555.8883   608%  27.3 1945s
 12082419 9235200 -1485.1481  123   73  306.00000 -1555.8883   608%  27.3 1950s
 12107784 9250851 -1555.8883  109  113  306.00000 -1555.8883   608%  27.3 1959s
 12108087 9255280 -1555.8883  102   93  306.00000 -1555.8883   608%  27.3 1961s
 12136442 9273400 -1555.8883  134   92  306.00000 -1555.8883   608%  27.3 1965s
 12173155 9300739 -1555.8883   89  110  306.00000 -1555.8883   608%  27.3 1970s
 12207669 9326092 -1555.8883  110   96  306.00000 -1555.8883   608%  27.3 1975s
 12243001 9352976 -1555.8883  117  110  306.00000 -1555.8883   608%  27.3 1980s
 12283271 9382719 -1555.8883  115  111  306.00000 -1555.8883   608%  27.3 1985s
 12324272 9413355 -1555.8883  111  102  306.00000 -1555.8883   608%  27.3 1990s
 12359075 9437720 -1555.8883  113  115  306.00000 -1555.8883   608%  27.3 1995s
 12393964 9461763 -868.96304  145   52  306.00000 -1555.8883   608%  27.3 2000s
 12430407 9488579 -1555.8883  104  111  306.00000 -1555.8883   608%  27.3 2005s
 12464783 9513946 -1555.8883  108  115  306.00000 -1555.8883   608%  27.2 2010s
 12504088 9543423 -1555.8883  102   91  306.00000 -1555.8883   608%  27.2 2015s
 12543370 9572111  -39.67876  147   40  306.00000 -1555.8883   608%  27.2 2020s
 12596845 9608613 -1555.8883  123  107  306.00000 -1555.8883   608%  27.2 2025s
 12642970 9643349 -1555.8883  122  113  306.00000 -1555.8883   608%  27.2 2030s
 12685564 9675008 -1555.8883  132  126  306.00000 -1555.8883   608%  27.2 2035s
 12718691 9700166 -1555.8883   79  115  306.00000 -1555.8883   608%  27.2 2040s
 12761156 9730674 -1555.8883  100  143  306.00000 -1555.8883   608%  27.2 2045s
 12804708 9763497 -1555.8883  123  103  306.00000 -1555.8883   608%  27.2 2050s
 12839935 9788164 -1555.8883  124  112  306.00000 -1555.8883   608%  27.2 2055s
 12883447 9820639  -29.11206  134   25  306.00000 -1555.8883   608%  27.2 2060s
 12921445 9849964 -1555.8883  132   77  306.00000 -1555.8883   608%  27.2 2065s
 12960988 9878117 -1555.8883   82  112  306.00000 -1555.8883   608%  27.1 2070s
 12995314 9904607 -137.53192  123   32  306.00000 -1555.8883   608%  27.1 2075s
 13011133 9937437 -1555.8883  123   75  306.00000 -1555.8883   608%  27.1 2090s
 13072828 9962151 -1555.8883  109  102  306.00000 -1555.8883   608%  27.1 2095s
 13104487 9985136 -1555.8883  103  102  306.00000 -1555.8883   608%  27.1 2100s
 13136954 10008644 -1555.8883  139  102  306.00000 -1555.8883   608%  27.1 2105s
 13168081 10030267 -1555.8883   86  100  306.00000 -1555.8883   608%  27.1 2110s
 13196103 10050411 -1555.8883  109  107  306.00000 -1555.8883   608%  27.1 2115s
 13230581 10074970 -1555.8883  101  122  306.00000 -1555.8883   608%  27.1 2120s
 13259749 10097237 -1555.8883   98  105  306.00000 -1555.8883   608%  27.1 2125s
 13296126 10122697 -1555.8883  103  121  306.00000 -1555.8883   608%  27.1 2130s
 13327458 10146118 -511.18093  123   53  306.00000 -1555.8883   608%  27.1 2135s
 13357774 10168900 -1555.8883  106   75  306.00000 -1555.8883   608%  27.1 2140s
 13392625 10194758 -1555.8883   97  117  306.00000 -1555.8883   608%  27.1 2145s
 13424695 10219246 -1555.8883  126   83  306.00000 -1555.8883   608%  27.1 2150s
 13456713 10242965 -1555.8883  110  109  306.00000 -1555.8883   608%  27.0 2155s
 13486247 10262925 -1555.8883  110  121  306.00000 -1555.8883   608%  27.0 2160s
 13521584 10289583 -1555.8883  115   82  306.00000 -1555.8883   608%  27.0 2165s
 13551498 10311433 -1555.8883  111  116  306.00000 -1555.8883   608%  27.0 2170s
 13583863 10334364 -1555.8883   95  131  306.00000 -1555.8883   608%  27.0 2175s
 13616747 10357966 -313.65401  145   41  306.00000 -1555.8883   608%  27.0 2180s
 13650071 10381465     cutoff  134       306.00000 -1555.8883   608%  27.0 2185s
 13684345 10406545 -322.58788  131   44  306.00000 -1555.8883   608%  27.0 2190s
 13718114 10431422 -1555.8883   91  110  306.00000 -1555.8883   608%  27.0 2195s
 13746460 10451722 -1555.8883   95  115  306.00000 -1555.8883   608%  27.0 2200s
 13782083 10479549 -1555.8883  112  114  306.00000 -1555.8883   608%  27.0 2205s
 13815715 10504801 -1555.8883   99  114  306.00000 -1555.8883   608%  27.0 2210s
 13841719 10521159 -1555.8883  105  102  306.00000 -1555.8883   608%  27.0 2216s
 13863080 10540010 -1555.8883  103  125  306.00000 -1555.8883   608%  27.0 2220s
 13901672 10568521 -1555.8883  114  102  306.00000 -1555.8883   608%  27.0 2225s
 13938814 10596339 -1439.6258  114   72  306.00000 -1555.8883   608%  27.0 2230s
 13965584 10613067 -1555.8883  123   72  306.00000 -1555.8883   608%  26.9 2239s
 13965620 10636173 -1555.8883  124   72  306.00000 -1555.8883   608%  26.9 2245s
 14023321 10657193 -1555.8883  118  103  306.00000 -1555.8883   608%  26.9 2250s
 14064305 10687153 -1555.8883  107  105  306.00000 -1555.8883   608%  26.9 2255s
 14103516 10716307 -990.58648  126   41  306.00000 -1555.8883   608%  26.9 2260s
 14136423 10738297 -1555.8883  109   94  306.00000 -1555.8883   608%  26.9 2265s
 14174644 10766325 -1555.8883  120   66  306.00000 -1555.8883   608%  26.9 2270s
 14210846 10792535 -1555.8883   92  135  306.00000 -1555.8883   608%  26.9 2275s
 14249670 10820776 -1555.8883  132   71  306.00000 -1555.8883   608%  26.9 2280s
 14285134 10846864 -1555.8883  134   96  306.00000 -1555.8883   608%  26.9 2285s
 14320431 10873974 -1555.8883  131   86  306.00000 -1555.8883   608%  26.9 2290s
 14363179 10903712 -1555.8883  117  111  306.00000 -1555.8883   608%  26.9 2295s
 14401272 10931458 -1555.8883  107   90  306.00000 -1555.8883   608%  26.9 2300s
 14438399 10958336 -1555.8883  104  107  306.00000 -1555.8883   608%  26.9 2305s
 14478257 10987175 -1555.8883  140  104  306.00000 -1555.8883   608%  26.9 2310s
 14521863 11020134 -1555.8883  119   83  306.00000 -1555.8883   608%  26.9 2315s
 14556398 11046405 -1555.8883  123   87  306.00000 -1555.8883   608%  26.9 2320s
 14598921 11075799 -1555.8883   90   96  306.00000 -1555.8883   608%  26.9 2325s
 14648469 11112221 -1555.8883  117  102  306.00000 -1555.8883   608%  26.9 2330s
 14698833 11149381 -1117.0112  116   66  306.00000 -1555.8883   608%  26.8 2335s
 14747513 11187411 -1555.8883  119  113  306.00000 -1555.8883   608%  26.8 2340s
 14792524 11220090 -1555.8883  116  106  306.00000 -1555.8883   608%  26.8 2345s
 14835623 11250595 -1555.8883  106  104  306.00000 -1555.8883   608%  26.8 2350s
 14881680 11284187 -1555.8883  120   84  306.00000 -1555.8883   608%  26.8 2355s
 14924709 11316446   95.50014  133   24  306.00000 -1555.8883   608%  26.8 2360s
 14971646 11350845 -1555.8883  111   96  306.00000 -1555.8883   608%  26.8 2365s
 15014770 11381702 -1555.8883  132  118  306.00000 -1555.8883   608%  26.8 2370s
 15060225 11416934 -1555.8883  111  104  306.00000 -1555.8883   608%  26.8 2375s
 15107612 11452518 -1555.8883  118  106  306.00000 -1555.8883   608%  26.8 2380s
 15150912 11485059 -1555.8883  107  110  306.00000 -1555.8883   608%  26.8 2385s
 15194636 11516781 -495.68941  144   28  306.00000 -1555.8883   608%  26.8 2390s
 15239197 11549805 -1555.8883  105   81  306.00000 -1555.8883   608%  26.8 2395s
 15281153 11580316  -23.95533  159   34  306.00000 -1555.8883   608%  26.8 2400s
 15324442 11612210 -973.04186  128   52  306.00000 -1555.8883   608%  26.7 2405s
 15362792 11639423 -1555.8883  111   78  306.00000 -1555.8883   608%  26.7 2410s
 15401387 11669359 -544.37999  139   41  306.00000 -1555.8883   608%  26.7 2415s
 15439683 11697028 -1555.8883  116  133  306.00000 -1555.8883   608%  26.7 2420s
 15478690 11725584 -1555.8883   98  121  306.00000 -1555.8883   608%  26.7 2425s
 15512059 11747023 -1555.8883  100  112  306.00000 -1555.8883   608%  26.7 2433s
 15521917 11756723 -1555.8883  103  109  306.00000 -1555.8883   608%  26.7 2435s
 15559534 11785494 -1555.8883  114   88  306.00000 -1555.8883   608%  26.7 2440s
 15597636 11812671 -1555.8883  132  102  306.00000 -1555.8883   608%  26.7 2445s
 15633153 11838506 -1555.8883  108  117  306.00000 -1555.8883   608%  26.7 2450s
 15647588 11869999 -1555.8883  108  105  306.00000 -1555.8883   608%  26.7 2461s
 15700553 11888644 -1555.8883  116  108  306.00000 -1555.8883   608%  26.7 2465s
 15729979 11909998 -1555.8883  102   96  306.00000 -1555.8883   608%  26.7 2470s
 15765921 11936082  262.00816  140   20  306.00000 -1555.8883   608%  26.7 2475s
 15797744 11959237 -465.45691  137   41  306.00000 -1555.8883   608%  26.7 2480s
 15830353 11981183 -1555.8883  123   81  306.00000 -1555.8883   608%  26.7 2485s
 15864876 12008543 -1555.8883  103  101  306.00000 -1555.8883   608%  26.7 2490s
 15886684 12021779 -1046.8113  133   48  306.00000 -1555.8883   608%  26.7 2497s
 15900525 12033504 -1553.6459   88   97  306.00000 -1555.8883   608%  26.7 2500s
 15933570 12058534 -1555.8883  124  114  306.00000 -1555.8883   608%  26.7 2505s
 15966823 12081966 -160.33906  131   39  306.00000 -1555.8883   608%  26.7 2510s
 16002739 12110037 -1555.8883  105  111  306.00000 -1555.8883   608%  26.7 2515s
 16042719 12140014 -1555.8883   87  124  306.00000 -1555.8883   608%  26.6 2520s
 16074542 12162299     cutoff  157       306.00000 -1555.8883   608%  26.6 2525s
 16106953 12186073 -1555.8883  131   88  306.00000 -1555.8883   608%  26.6 2530s
 16142520 12212370 -1555.8883  101   93  306.00000 -1555.8883   608%  26.6 2535s
 16186878 12243641 -1555.8883   83  127  306.00000 -1555.8883   608%  26.6 2540s
 16225193 12271225 -233.65628  130   42  306.00000 -1555.8883   608%  26.6 2545s
 16265666 12300524 -1555.8883   90  103  306.00000 -1555.8883   608%  26.6 2550s
 16302967 12328589     cutoff  137       306.00000 -1555.8883   608%  26.6 2555s
 16346574 12359924 -1555.8883  119  117  306.00000 -1555.8883   608%  26.6 2560s
 16390003 12391362 -1555.8883  122  121  306.00000 -1555.8883   608%  26.6 2565s
 16428035 12418107 -1555.8883  111   79  306.00000 -1555.8883   608%  26.6 2570s
 16467355 12447550 -896.88474  147   54  306.00000 -1555.8883   608%  26.6 2575s
 16505280 12474208 -1555.8883  105   69  306.00000 -1555.8883   608%  26.6 2580s
 16537545 12498433 -1555.8883  117  102  306.00000 -1555.8883   608%  26.6 2585s
 16573782 12524901 -1367.8161  142   74  306.00000 -1555.8883   608%  26.6 2590s
 16604788 12548888 -1555.8883  103   97  306.00000 -1555.8883   608%  26.6 2595s
 16640195 12574339 -1555.8883  109   84  306.00000 -1555.8883   608%  26.6 2600s
 16678231 12602233   18.08655  162   39  306.00000 -1555.8883   608%  26.5 2605s
 16718701 12633363 -1555.8883  102  105  306.00000 -1555.8883   608%  26.5 2610s
 16747699 12654621 -1555.8883  103  100  306.00000 -1555.8883   608%  26.5 2615s
 16779345 12678204 -1555.8883  121   93  306.00000 -1555.8883   608%  26.5 2620s
 16812472 12700704 -1555.8883  107   88  306.00000 -1555.8883   608%  26.5 2625s
 16840532 12722309 -920.87197  144   53  306.00000 -1555.8883   608%  26.5 2630s
 16859419 12733263 -1555.8883   94  102  306.00000 -1555.8883   608%  26.5 2637s
 16874079 12747002     cutoff  128       306.00000 -1555.8883   608%  26.5 2640s
 16905024 12769222 -1555.8883  125  110  306.00000 -1555.8883   608%  26.5 2645s
 16934349 12790483 -1555.8883  112  101  306.00000 -1555.8883   608%  26.5 2650s
 16971497 12817293 -1555.8883  132   76  306.00000 -1555.8883   608%  26.5 2655s
 17003293 12840209  241.59947  146   30  306.00000 -1555.8883   608%  26.5 2660s
 17031806 12860951 -1555.8883  108  113  306.00000 -1555.8883   608%  26.5 2665s
 17061476 12882230     cutoff  149       306.00000 -1555.8883   608%  26.5 2670s
 17099040 12909332 -1555.8883  121  108  306.00000 -1555.8883   608%  26.5 2675s
 17133374 12933865 -1555.8883  124   97  306.00000 -1555.8883   608%  26.5 2680s
 17162329 12956264 -155.84293  142   28  306.00000 -1555.8883   608%  26.5 2685s
 17195085 12979693 -1555.8883  140   98  306.00000 -1555.8883   608%  26.5 2690s
 17228491 13004643 -1555.8883  126   78  306.00000 -1555.8883   608%  26.4 2695s
 17256812 13025722 -1555.8883   98  105  306.00000 -1555.8883   608%  26.4 2700s
 17287116 13047241 -1555.8883   83  106  306.00000 -1555.8883   608%  26.4 2705s
 17323972 13075548 -1555.8883   98  110  306.00000 -1555.8883   608%  26.4 2710s
 17356452 13099266 -1555.8883  133   76  306.00000 -1555.8883   608%  26.4 2715s
 17396160 13127446 -1555.8883   92   96  306.00000 -1555.8883   608%  26.4 2720s
 17428062 13150345 -1555.8883  105   76  306.00000 -1555.8883   608%  26.4 2725s
 17462522 13175237 -1555.8883  103  109  306.00000 -1555.8883   608%  26.4 2730s
 17503585 13204551 -1555.8883  135  108  306.00000 -1555.8883   608%  26.4 2735s
 17541316 13231526 -1555.8883  126  105  306.00000 -1555.8883   608%  26.4 2740s
 17584489 13261960  -93.39073  146   42  306.00000 -1555.8883   608%  26.4 2745s
 17635680 13300070 -1144.9273  161   58  306.00000 -1555.8883   608%  26.4 2750s
 17675952 13328862 -1555.8883   95  120  306.00000 -1555.8883   608%  26.4 2755s
 17720942 13361715 -1555.8883   97  106  306.00000 -1555.8883   608%  26.4 2760s
 17764388 13393393 -1555.8883  122   67  306.00000 -1555.8883   608%  26.4 2765s
 17791070 13412800 -1555.8883  119  112  306.00000 -1555.8883   608%  26.4 2770s
 17827464 13438962  253.62479  106   27  306.00000 -1555.8883   608%  26.4 2775s
 17863445 13465896     cutoff  126       306.00000 -1555.8883   608%  26.4 2780s
 17905463 13498041 -1327.4419  119   69  306.00000 -1555.8883   608%  26.4 2785s
 17950866 13530180 -1555.8883  124   73  306.00000 -1555.8883   608%  26.4 2790s
 17994498 13563536 -1555.8883  106  107  306.00000 -1555.8883   608%  26.4 2795s
 18034563 13592030     cutoff  140       306.00000 -1555.8883   608%  26.3 2800s
 18081526 13626037 -1555.8883  114   78  306.00000 -1555.8883   608%  26.3 2805s
 18125263 13657741 -647.69036  120   51  306.00000 -1555.8883   608%  26.3 2810s
 18166152 13686540 -336.85288  156   30  306.00000 -1555.8883   608%  26.3 2815s
 18217581 13723946 -1555.8883  114  124  306.00000 -1555.8883   608%  26.3 2820s
