
Gurobi 11.0.0 (linux64) logging started Thu Aug 22 21:33:53 2024

Set parameter LogFile to value "gurobi_log/seg_penalty/gurobi_log/random14.log"
Gurobi Optimizer version 11.0.0 build v11.0.0rc2 (linux64 - "Ubuntu 22.04.3 LTS")

CPU model: Intel(R) Xeon(R) Platinum 8358 CPU @ 2.60GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 64 physical cores, 64 logical processors, using up to 32 threads

Optimize a model with 0 rows, 196 columns and 0 nonzeros
Model fingerprint: 0xc040ad5e
Model has 5292 quadratic objective terms
Variable types: 0 continuous, 196 integer (196 binary)
Coefficient statistics:
  Matrix range     [0e+00, 0e+00]
  Objective range  [3e+02, 3e+02]
  QObjective range [1e+01, 3e+02]
  Bounds range     [1e+00, 1e+00]
  RHS range        [0e+00, 0e+00]
Found heuristic solution: objective 2324.0000000
Found heuristic solution: objective 513.0000000
Found heuristic solution: objective 413.0000000
Found heuristic solution: objective 401.0000000
Presolve time: 0.03s
Presolved: 0 rows, 196 columns, 0 nonzeros
Presolved model has 5292 quadratic objective terms
Variable types: 0 continuous, 196 integer (196 binary)

Root relaxation: objective -2.129000e+03, 195 iterations, 0.01 seconds (0.01 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

 6687604 5327750 -1738.7397  102  105  307.00000 -1738.7397   666%  29.2 1240s
 6711547 5345233 -1738.7397   90  114  307.00000 -1738.7397   666%  29.2 1245s
 6727418 5357959 -1708.0439  120   87  307.00000 -1738.7397   666%  29.2 1250s
 6746919 5374674 -1738.7397   95  116  307.00000 -1738.7397   666%  29.2 1255s
 6769764 5392844 -1738.7397  125   91  307.00000 -1738.7397   666%  29.2 1260s
 6774393 5417918 -1738.7397  103  102  307.00000 -1738.7397   666%  29.2 1269s
 6806425 5421184  164.59666  158   31  307.00000 -1738.7397   666%  29.2 1270s
 6845587 5449295 -1738.7397  104  114  307.00000 -1738.7397   666%  29.1 1275s
 6885788 5481230 -1738.7397  107  112  307.00000 -1738.7397   666%  29.1 1280s
 6899375 5513984 -1515.2399   86  102  307.00000 -1738.7397   666%  29.1 1288s
 6935112 5519934 -1738.7397  101  143  307.00000 -1738.7397   666%  29.1 1290s
 6965305 5544093 -1738.7397  100  129  307.00000 -1738.7397   666%  29.1 1295s
 6996700 5567479 -1637.7855  109   85  307.00000 -1738.7397   666%  29.1 1300s
 7023628 5585543 -1738.7397   92  121  307.00000 -1738.7397   666%  29.1 1305s
 7055895 5612329 -456.42958  131   44  307.00000 -1738.7397   666%  29.1 1310s
 7084824 5635811 -1738.7397  122  110  307.00000 -1738.7397   666%  29.1 1315s
 7114831 5658748 -1738.7397  116  122  307.00000 -1738.7397   666%  29.1 1320s
 7146763 5684379 -1738.7397  104  114  307.00000 -1738.7397   666%  29.1 1325s
 7178037 5708527  -66.79228  132   29  307.00000 -1738.7397   666%  29.1 1330s
 7210741 5732981     cutoff  150       307.00000 -1738.7397   666%  29.0 1335s
 7244314 5758417 -769.90642  135   60  307.00000 -1738.7397   666%  29.0 1340s
 7279469 5786048 -1738.7397   95  123  307.00000 -1738.7397   666%  29.0 1345s
 7314731 5813938 -1738.7397  122   97  307.00000 -1738.7397   666%  29.0 1350s
 7346816 5837605 -1738.7397  110   88  307.00000 -1738.7397   666%  29.0 1355s
 7378252 5862856 -1642.6865   94  112  307.00000 -1738.7397   666%  28.9 1360s
 7408830 5886733 -1738.7397   96  109  307.00000 -1738.7397   666%  28.9 1365s
 7420328 5892881 -1738.7397  140   98  307.00000 -1738.7397   666%  28.9 1371s
 7441394 5912221 -1590.8225  121   84  307.00000 -1738.7397   666%  28.9 1375s
 7471802 5935433 -1738.7397  119  110  307.00000 -1738.7397   666%  28.9 1380s
 7499520 5957219 -1738.7397   97  119  307.00000 -1738.7397   666%  28.9 1385s
 7529297 5980513 -435.78209  102   50  307.00000 -1738.7397   666%  28.9 1390s
 7565398 6007888 -161.12588  136   52  307.00000 -1738.7397   666%  28.9 1395s
 7594391 6027579 -1458.2975  121   89  307.00000 -1738.7397   666%  28.9 1400s
 7626206 6053882 -1456.7518  109   84  307.00000 -1738.7397   666%  28.9 1405s
 7656879 6077296     cutoff  138       307.00000 -1738.7397   666%  28.9 1410s
 7689431 6102646  284.19963  144   43  307.00000 -1738.7397   666%  28.8 1415s
 7714168 6123312 -1738.7397  110  115  307.00000 -1738.7397   666%  28.8 1420s
 7746722 6146870 -1738.7397   98  118  307.00000 -1738.7397   666%  28.8 1425s
 7772018 6164031 -1340.1793  103   80  307.00000 -1738.7397   666%  28.8 1430s
 7796921 6185141 -1738.7397  111  111  307.00000 -1738.7397   666%  28.8 1435s
 7830044 6211112 -1738.7397  120  109  307.00000 -1738.7397   666%  28.8 1440s
 7859328 6233378 -1738.7397  115  113  307.00000 -1738.7397   666%  28.8 1445s
 7890707 6255792 -1738.7397  121   80  307.00000 -1738.7397   666%  28.8 1450s
 7920139 6277938 -989.26101  138   71  307.00000 -1738.7397   666%  28.8 1455s
 7947798 6299632 -1738.7397  103  127  307.00000 -1738.7397   666%  28.8 1460s
 7975111 6321545 -1738.7397  106  115  307.00000 -1738.7397   666%  28.8 1465s
 8010788 6348200 -1738.7397  106  103  307.00000 -1738.7397   666%  28.8 1470s
 8040724 6370667 -1738.7397   98  123  307.00000 -1738.7397   666%  28.7 1475s
 8069783 6393369 -1738.7397  111   92  307.00000 -1738.7397   666%  28.8 1480s
 8102239 6418811 -1738.7397  127   90  307.00000 -1738.7397   666%  28.7 1485s
 8134980 6443954 -1061.7084  116   65  307.00000 -1738.7397   666%  28.7 1490s
 8172686 6472112 -307.98652  135   49  307.00000 -1738.7397   666%  28.7 1495s
 8207564 6499320 -746.72163  126   64  307.00000 -1738.7397   666%  28.7 1500s
 8244119 6526947 -1738.7397   86  139  307.00000 -1738.7397   666%  28.7 1505s
 8276646 6552341 -1738.7397   79  128  307.00000 -1738.7397   666%  28.7 1510s
 8315851 6583102 -1738.7397   94  133  307.00000 -1738.7397   666%  28.7 1515s
 8355285 6613941 -1731.7866  122   85  307.00000 -1738.7397   666%  28.7 1520s
 8389139 6639622 -1738.7397  109  109  307.00000 -1738.7397   666%  28.6 1525s
 8423216 6666789 -1738.7397   93  116  307.00000 -1738.7397   666%  28.6 1530s
 8453260 6688984 -1738.7397   95  118  307.00000 -1738.7397   666%  28.6 1535s
 8482602 6711786 -1738.7397   93  131  307.00000 -1738.7397   666%  28.6 1540s
 8520361 6741988 -1738.7397   90  128  307.00000 -1738.7397   666%  28.6 1545s
 8556409 6768873 -1738.7397  116  106  307.00000 -1738.7397   666%  28.6 1550s
 8584444 6791023 -1738.7397   92  137  307.00000 -1738.7397   666%  28.6 1555s
 8619712 6818608 -1738.7397  102   97  307.00000 -1738.7397   666%  28.6 1560s
 8655037 6844815 -1738.7397   93  122  307.00000 -1738.7397   666%  28.6 1565s
 8687006 6869858 -344.62437  134   51  307.00000 -1738.7397   666%  28.6 1570s
 8722499 6897375 -1738.7397   96  128  307.00000 -1738.7397   666%  28.5 1575s
 8750195 6917537 -1738.7397   97  121  307.00000 -1738.7397   666%  28.6 1580s
 8778490 6941432 -1222.7720  134   64  307.00000 -1738.7397   666%  28.6 1585s
 8807405 6963544 -1738.7397   78  128  307.00000 -1738.7397   666%  28.6 1590s
 8840128 6986129 -1738.7397  112  107  307.00000 -1738.7397   666%  28.5 1596s
 8840668 7003189 -1738.7397   87  145  307.00000 -1738.7397   666%  28.5 1605s
 8880977 7020398 -1738.7397  117  112  307.00000 -1738.7397   666%  28.5 1610s
 8914074 7044269 -1738.7397  105  120  307.00000 -1738.7397   666%  28.5 1615s
 8946689 7070787 -1738.7397  106  120  307.00000 -1738.7397   666%  28.5 1620s
 8977718 7094410 -1738.7397   90  140  307.00000 -1738.7397   666%  28.5 1625s
 9011156 7119683 -1172.1354  127   70  307.00000 -1738.7397   666%  28.5 1630s
 9045151 7146029 -1676.9006  108   91  307.00000 -1738.7397   666%  28.5 1635s
 9075252 7170943 -480.63656  162   37  307.00000 -1738.7397   666%  28.5 1640s
 9104262 7192723 -171.78767  146   36  307.00000 -1738.7397   666%  28.5 1645s
 9137336 7217011 -493.02562  125   46  307.00000 -1738.7397   666%  28.5 1650s
 9169300 7241189 -1738.7397   86  114  307.00000 -1738.7397   666%  28.5 1655s
 9200599 7266682 -1738.7397  111  116  307.00000 -1738.7397   666%  28.5 1660s
 9233524 7291744 -963.13825   87   70  307.00000 -1738.7397   666%  28.5 1665s
 9270064 7318533 -825.71642  154   52  307.00000 -1738.7397   666%  28.4 1670s
 9306837 7347173 -1738.7397   98  100  307.00000 -1738.7397   666%  28.4 1675s
 9341021 7374467 -212.61234  155   36  307.00000 -1738.7397   666%  28.4 1680s
 9371123 7397205 -1738.7397  116  106  307.00000 -1738.7397   666%  28.4 1685s
 9407539 7424485 -1738.7397   89  125  307.00000 -1738.7397   666%  28.4 1690s
 9441228 7449816 -618.54138  120   57  307.00000 -1738.7397   666%  28.4 1695s
 9471736 7472908     cutoff  172       307.00000 -1738.7397   666%  28.4 1700s
 9506765 7500155 -189.86229  136   48  307.00000 -1738.7397   666%  28.4 1705s
 9551602 7535137 -1738.7397  112  130  307.00000 -1738.7397   666%  28.4 1710s
 9588222 7562518 -1738.7397   98  120  307.00000 -1738.7397   666%  28.4 1715s
 9622093 7587790 -1738.7397   86  139  307.00000 -1738.7397   666%  28.4 1720s
 9659767 7617655 -1738.7397   78  109  307.00000 -1738.7397   666%  28.4 1725s
 9694998 7642208 -1738.7397   93  117  307.00000 -1738.7397   666%  28.4 1730s
 9736804 7675300     cutoff  148       307.00000 -1738.7397   666%  28.3 1735s
 9754923 7688942 -1738.7397  116  119  307.00000 -1738.7397   666%  28.3 1740s
 9791958 7715626 -1496.5372   89   85  307.00000 -1738.7397   666%  28.3 1745s
 9834721 7748526 -1316.7842  129   78  307.00000 -1738.7397   666%  28.3 1750s
 9875785 7779742 -1420.7764   94   85  307.00000 -1738.7397   666%  28.3 1755s
 9917821 7812731 -1738.7397   95  110  307.00000 -1738.7397   666%  28.3 1760s
 9963483 7847683   27.89021  157   24  307.00000 -1738.7397   666%  28.3 1765s
 9984733 7861083 -1396.1978  131   89  307.00000 -1738.7397   666%  28.3 1771s
 10014899 7885612 -1334.4424  132   70  307.00000 -1738.7397   666%  28.3 1775s
 10060547 7919038 -1738.7397  109  124  307.00000 -1738.7397   666%  28.3 1780s
 10099060 7949713 -1738.7397  112  117  307.00000 -1738.7397   666%  28.3 1785s
 10138583 7979022 -1738.7397   97  100  307.00000 -1738.7397   666%  28.3 1790s
 10179413 8010748     cutoff  123       307.00000 -1738.7397   666%  28.2 1795s
 10224011 8044536 -706.61296  129   59  307.00000 -1738.7397   666%  28.2 1800s
 10270027 8079586 -1738.7397  106  115  307.00000 -1738.7397   666%  28.2 1805s
 10306714 8107653 -1085.2431   91   99  307.00000 -1738.7397   666%  28.2 1810s
 10342749 8133830 -1738.7397  102   98  307.00000 -1738.7397   666%  28.2 1815s
 10381156 8163650 -1355.4973  107  110  307.00000 -1738.7397   666%  28.2 1820s
 10419772 8192272 -1738.7397   84  129  307.00000 -1738.7397   666%  28.2 1825s
 10458052 8222542 -1738.7397   90  128  307.00000 -1738.7397   666%  28.2 1830s
 10491049 8245551 -1738.7397  101  101  307.00000 -1738.7397   666%  28.2 1835s
 10522028 8270881 -436.92344  138   39  307.00000 -1738.7397   666%  28.2 1840s
 10556709 8297007 -1349.9166  124   77  307.00000 -1738.7397   666%  28.2 1845s
 10589603 8322133     cutoff  117       307.00000 -1738.7397   666%  28.1 1850s
 10622476 8347537 -1540.5074  122   83  307.00000 -1738.7397   666%  28.1 1855s
 10649287 8368518 -1738.7397  101  124  307.00000 -1738.7397   666%  28.1 1860s
 10681799 8391771 -1738.7397  104  105  307.00000 -1738.7397   666%  28.1 1865s
 10715366 8418878 -1673.9923  120  109  307.00000 -1738.7397   666%  28.1 1870s
 10746408 8443247 -1738.7397  117  106  307.00000 -1738.7397   666%  28.1 1875s
 10779041 8467866 -1738.7397   94  108  307.00000 -1738.7397   666%  28.1 1880s
 10810625 8492151 -1137.4635  115   63  307.00000 -1738.7397   666%  28.1 1885s
 10842694 8516302 -500.72060  107   43  307.00000 -1738.7397   666%  28.1 1890s
 10877877 8543168  243.19773  140   40  307.00000 -1738.7397   666%  28.1 1895s
 10907610 8565568 -1738.7397  108  101  307.00000 -1738.7397   666%  28.1 1900s
 10917173 8569791  166.16405  165   39  307.00000 -1738.7397   666%  28.1 1905s
 10944198 8590652 -1245.8114  139   63  307.00000 -1738.7397   666%  28.0 1912s
 10944235 8615142 -974.45096  140   54  307.00000 -1738.7397   666%  28.0 1927s
 10980308 8618592 -1738.7397  139  108  307.00000 -1738.7397   666%  28.0 1930s
 11005712 8641323 -1738.7397  100  121  307.00000 -1738.7397   666%  28.0 1935s
 11036836 8665408  -78.15796  135   34  307.00000 -1738.7397   666%  28.0 1940s
 11071218 8691593 -1738.7397   95  119  307.00000 -1738.7397   666%  28.0 1945s
 11103874 8716840 -1738.7397   96  131  307.00000 -1738.7397   666%  28.0 1950s
 11138719 8742189 -1738.7397  102  123  307.00000 -1738.7397   666%  28.0 1955s
 11174531 8768992 -1738.7397   95  104  307.00000 -1738.7397   666%  28.0 1960s
 11208930 8795544 -866.95732  138   63  307.00000 -1738.7397   666%  28.0 1965s
 11243200 8822415 -1738.7397   91  120  307.00000 -1738.7397   666%  28.0 1970s
 11278320 8847871 -1738.7397  101  136  307.00000 -1738.7397   666%  28.0 1975s
 11313221 8874799 -1342.7478  113   63  307.00000 -1738.7397   666%  28.0 1980s
 11342796 8896782 -1481.8294  113   76  307.00000 -1738.7397   666%  28.0 1985s
 11376617 8921586 -1489.6174  102  100  307.00000 -1738.7397   666%  28.0 1990s
 11410642 8945546 -1738.7397  105  109  307.00000 -1738.7397   666%  28.0 1995s
 11441395 8969617 -316.97434  142   40  307.00000 -1738.7397   666%  27.9 2000s
 11477467 8996908 -1388.3796  115   78  307.00000 -1738.7397   666%  27.9 2005s
 11509450 9022377 -1738.7397  116  117  307.00000 -1738.7397   666%  27.9 2010s
 11540143 9045651 -1738.7397  110  111  307.00000 -1738.7397   666%  27.9 2015s
 11571340 9067878 -1738.7397  110  101  307.00000 -1738.7397   666%  27.9 2020s
 11600133 9088396 -1738.7397  117  108  307.00000 -1738.7397   666%  27.9 2025s
 11630788 9109429 -1714.7562  101   90  307.00000 -1738.7397   666%  27.9 2031s
 11649935 9125916 -1174.3487  126   65  307.00000 -1738.7397   666%  27.9 2035s
 11679483 9149242 -1738.7397  104  126  307.00000 -1738.7397   666%  27.9 2040s
 11709548 9171036 -1629.2465  114   89  307.00000 -1738.7397   666%  27.9 2045s
 11740801 9195382 -1738.7397  108  124  307.00000 -1738.7397   666%  27.9 2050s
 11766347 9213799 -289.60412  141   44  307.00000 -1738.7397   666%  27.9 2055s
 11800427 9238775 -1139.3416  101   68  307.00000 -1738.7397   666%  27.9 2060s
 11830912 9262219 -1210.7677  107   70  307.00000 -1738.7397   666%  27.9 2065s
 11861866 9284732 -1738.7397  101  109  307.00000 -1738.7397   666%  27.9 2070s
 11890974 9305942 -1738.7397   94  132  307.00000 -1738.7397   666%  27.9 2075s
 11924416 9330827 -1094.2204   88   87  307.00000 -1738.7397   666%  27.9 2080s
 11958035 9357166 -1738.7397  112   94  307.00000 -1738.7397   666%  27.9 2085s
 11989372 9379986 -1530.9915  116   90  307.00000 -1738.7397   666%  27.8 2090s
 12020582 9404150 -1738.7397  105  115  307.00000 -1738.7397   666%  27.8 2095s
 12055087 9431173 -1738.7397  122   99  307.00000 -1738.7397   666%  27.8 2100s
 12089775 9455886 -1738.7397  109  108  307.00000 -1738.7397   666%  27.8 2105s
 12122623 9480186 -1738.7397  114  118  307.00000 -1738.7397   666%  27.8 2110s
 12150947 9502313 -1738.7397  112   81  307.00000 -1738.7397   666%  27.8 2115s
 12187335 9528216 -673.24985  128   41  307.00000 -1738.7397   666%  27.8 2120s
 12224801 9555654 -1738.7397   85  127  307.00000 -1738.7397   666%  27.8 2125s
 12257525 9580679 -1637.6823  103   82  307.00000 -1738.7397   666%  27.8 2130s
 12292380 9607472 -436.86950  134   56  307.00000 -1738.7397   666%  27.8 2135s
 12331806 9636193 -1061.3135  130   65  307.00000 -1738.7397   666%  27.8 2140s
 12365617 9662271 -1540.6259  116   98  307.00000 -1738.7397   666%  27.8 2145s
 12411136 9696903 -1738.7397  116   89  307.00000 -1738.7397   666%  27.8 2150s
 12443808 9718769 -1738.7397  119   88  307.00000 -1738.7397   666%  27.8 2157s
 12465279 9737547 -571.44210  118   47  307.00000 -1738.7397   666%  27.8 2160s
 12497278 9762145 -1738.7397   95  106  307.00000 -1738.7397   666%  27.8 2165s
 12544034 9797669 -1738.7397  106  116  307.00000 -1738.7397   666%  27.8 2170s
 12592496 9833146 -1738.7397  106   89  307.00000 -1738.7397   666%  27.7 2175s
 12638434 9868401 -1738.7397  101  101  307.00000 -1738.7397   666%  27.7 2180s
 12689521 9906255 -809.27298  150   54  307.00000 -1738.7397   666%  27.7 2185s
 12737983 9943199 -1738.7397  100   86  307.00000 -1738.7397   666%  27.7 2190s
 12786514 9977558 -1738.7397  110  108  307.00000 -1738.7397   666%  27.7 2195s
 12832404 10012751     cutoff  145       307.00000 -1738.7397   666%  27.7 2200s
 12871815 10042218 -1738.7397   99  106  307.00000 -1738.7397   666%  27.7 2205s
 12922523 10081489 -1738.7397   91  133  307.00000 -1738.7397   666%  27.7 2210s
 12960648 10110205  -63.14042  150   31  307.00000 -1738.7397   666%  27.7 2215s
 13001689 10140591 -1738.7397   98  111  307.00000 -1738.7397   666%  27.7 2220s
 13036320 10165435 -1738.7397  100   88  307.00000 -1738.7397   666%  27.7 2225s
 13065634 10188712 -1738.7397  111  107  307.00000 -1738.7397   666%  27.7 2230s
 13100373 10213958 -1176.2829  123   70  307.00000 -1738.7397   666%  27.7 2235s
 13132335 10239993     cutoff  148       307.00000 -1738.7397   666%  27.7 2240s
 13161297 10260367 -1063.3997  117   86  307.00000 -1738.7397   666%  27.7 2245s
 13197661 10286845 -1738.7397   99  103  307.00000 -1738.7397   666%  27.6 2250s
 13227127 10310051     cutoff  153       307.00000 -1738.7397   666%  27.6 2255s
 13262455 10336074 -1738.7397   98  138  307.00000 -1738.7397   666%  27.6 2260s
 13295238 10361626   35.44549  148   43  307.00000 -1738.7397   666%  27.6 2265s
 13305870 10391820 -1738.7397  105   98  307.00000 -1738.7397   666%  27.6 2281s
 13360334 10411640 -1738.7397  123  103  307.00000 -1738.7397   666%  27.6 2285s
 13389876 10433486 -1738.7397  111  119  307.00000 -1738.7397   666%  27.6 2290s
 13429891 10464510     cutoff  132       307.00000 -1738.7397   666%  27.6 2295s
 13462060 10488642 -1738.7397  104  123  307.00000 -1738.7397   666%  27.6 2300s
 13497236 10515643 -256.81726  151   30  307.00000 -1738.7397   666%  27.6 2305s
 13528127 10537996  138.11779  162   28  307.00000 -1738.7397   666%  27.6 2310s
 13539334 10545971 -1738.7397  109  124  307.00000 -1738.7397   666%  27.6 2315s
 13570090 10570102 -1738.7397   94  101  307.00000 -1738.7397   666%  27.6 2320s
 13605801 10597720 -1602.0750  125   84  307.00000 -1738.7397   666%  27.6 2325s
 13636602 10621857 -1738.7397  112  120  307.00000 -1738.7397   666%  27.6 2330s
 13673476 10649375 -1738.7397  119  107  307.00000 -1738.7397   666%  27.6 2335s
 13712624 10678944 -336.99079  139   37  307.00000 -1738.7397   666%  27.6 2340s
 13755233 10710476 -1738.7397   94  115  307.00000 -1738.7397   666%  27.5 2345s
 13792544 10738980 -1475.3922  107   81  307.00000 -1738.7397   666%  27.5 2350s
 13824909 10763005 -1738.7397  112  117  307.00000 -1738.7397   666%  27.5 2355s
 13858237 10788643 -703.20479  104   71  307.00000 -1738.7397   666%  27.5 2360s
 13891165 10812401 -1738.7397  112   96  307.00000 -1738.7397   666%  27.5 2365s
 13926010 10839799 -1190.7551  110   74  307.00000 -1738.7397   666%  27.5 2370s
 13957899 10863756 -1528.6567   95   94  307.00000 -1738.7397   666%  27.5 2375s
 13993641 10889267 -1117.5866  118   67  307.00000 -1738.7397   666%  27.5 2380s
 14023870 10912428 -1565.9137  118   80  307.00000 -1738.7397   666%  27.5 2385s
 14058231 10937850 -1481.2297  143   67  307.00000 -1738.7397   666%  27.5 2390s
 14089335 10960705 -1637.1445  104   93  307.00000 -1738.7397   666%  27.5 2395s
 14126004 10987950 -1464.6155  130   80  307.00000 -1738.7397   666%  27.5 2400s
 14155899 11010068 -962.92725  110   66  307.00000 -1738.7397   666%  27.5 2405s
 14187310 11034049 -911.35332  103   73  307.00000 -1738.7397   666%  27.5 2410s
 14227517 11064133 -1738.7397  102  112  307.00000 -1738.7397   666%  27.4 2415s
 14262143 11090434 -1738.7397   94  109  307.00000 -1738.7397   666%  27.4 2420s
 14299122 11118710 -999.59837  149   72  307.00000 -1738.7397   666%  27.4 2425s
 14334433 11145264 -1738.7397  116  102  307.00000 -1738.7397   666%  27.4 2430s
 14375939 11176299 -1738.7397   86  109  307.00000 -1738.7397   666%  27.4 2435s
 14393418 11187367 -1236.6701  119   77  307.00000 -1738.7397   666%  27.4 2440s
 14393614 11211341 -1156.0954  120   72  307.00000 -1738.7397   666%  27.4 2446s
 14450291 11231981 -1738.7397  110  113  307.00000 -1738.7397   666%  27.4 2450s
 14485197 11257286 -1394.6341  102   86  307.00000 -1738.7397   666%  27.4 2455s
 14516713 11281715 -1738.7397  105  106  307.00000 -1738.7397   666%  27.4 2460s
 14545585 11302791 -1223.8616  137   77  307.00000 -1738.7397   666%  27.4 2465s
 14583212 11328817 -673.96752  142   49  307.00000 -1738.7397   666%  27.4 2470s
 14619558 11357574 -1738.7397  102  117  307.00000 -1738.7397   666%  27.4 2475s
 14651814 11380945 -1160.0049  146   61  307.00000 -1738.7397   666%  27.4 2480s
 14685258 11405309 -1709.8466  137   84  307.00000 -1738.7397   666%  27.4 2485s
 14722147 11433058 -1738.7397  115  102  307.00000 -1738.7397   666%  27.4 2490s
 14758427 11461249 -1738.7397  133   96  307.00000 -1738.7397   666%  27.4 2495s
 14766436 11465583 -1738.7397  111  100  307.00000 -1738.7397   666%  27.4 2500s
 14796311 11488221 -1210.1911  108   68  307.00000 -1738.7397   666%  27.4 2505s
 14828627 11512921 -1738.7397   79  135  307.00000 -1738.7397   666%  27.4 2510s
 14863574 11539394 -1344.3580  120   89  307.00000 -1738.7397   666%  27.3 2515s
 14897434 11565057 -1738.7397   87  132  307.00000 -1738.7397   666%  27.3 2520s
 14929282 11588624 -1738.7397  116  108  307.00000 -1738.7397   666%  27.3 2525s
 14959553 11610471 -1522.2124  123   81  307.00000 -1738.7397   666%  27.3 2530s
 14997866 11638829 -1738.7397  104  101  307.00000 -1738.7397   666%  27.3 2535s
 15032304 11666443 -986.09299  115   72  307.00000 -1738.7397   666%  27.3 2540s
 15069005 11692176 -1738.7397  118  105  307.00000 -1738.7397   666%  27.3 2545s
 15102557 11717282     cutoff  130       307.00000 -1738.7397   666%  27.3 2550s
 15139117 11743545 -239.39604  160   33  307.00000 -1738.7397   666%  27.3 2555s
 15174801 11769145 -1714.3920  132   82  307.00000 -1738.7397   666%  27.3 2560s
 15207436 11793966   14.29515  124   37  307.00000 -1738.7397   666%  27.3 2565s
 15240454 11817345  294.93254  149   25  307.00000 -1738.7397   666%  27.3 2570s
 15280114 11845655 -1738.7397  107  107  307.00000 -1738.7397   666%  27.3 2575s
 15314413 11870471 -1738.7397  116  114  307.00000 -1738.7397   666%  27.3 2582s
 15326590 11881997 -1221.1493  124   80  307.00000 -1738.7397   666%  27.3 2585s
 15361858 11908460   61.57855  150   38  307.00000 -1738.7397   666%  27.3 2590s
 15394656 11933545  175.63822  117   36  307.00000 -1738.7397   666%  27.3 2595s
 15430708 11961139 -1738.7397  113  127  307.00000 -1738.7397   666%  27.3 2600s
 15467857 11989586 -1738.7397  119   93  307.00000 -1738.7397   666%  27.3 2605s
 15504619 12017518 -1738.7397   75  120  307.00000 -1738.7397   666%  27.3 2610s
 15538755 12042544 -1738.7397  132  111  307.00000 -1738.7397   666%  27.3 2615s
 15577491 12072156 -1738.7397  105   79  307.00000 -1738.7397   666%  27.3 2620s
 15616486 12102086 -466.01276  137   46  307.00000 -1738.7397   666%  27.3 2625s
 15651645 12128398 -1738.7397  131   90  307.00000 -1738.7397   666%  27.3 2630s
 15693319 12159798 -1371.3184  102   83  307.00000 -1738.7397   666%  27.2 2635s
 15734769 12191651 -1635.3507  127   85  307.00000 -1738.7397   666%  27.2 2640s
 15760156 12211076 -1738.7397   92  114  307.00000 -1738.7397   666%  27.2 2645s
 15791383 12234717 -1738.7397  124   96  307.00000 -1738.7397   666%  27.2 2650s
 15829912 12264219 -1738.7397   96  100  307.00000 -1738.7397   666%  27.2 2655s
 15866423 12292346     cutoff  127       307.00000 -1738.7397   666%  27.2 2660s
 15900837 12317742 -1738.7397  108  113  307.00000 -1738.7397   666%  27.2 2665s
 15940322 12346068 -1738.7397   91  107  307.00000 -1738.7397   666%  27.2 2670s
 15973809 12367764 -1738.7397   94  121  307.00000 -1738.7397   666%  27.2 2675s
 16005950 12392646 -1738.7397  110  112  307.00000 -1738.7397   666%  27.2 2680s
 16044681 12421726 -1500.6928  108   79  307.00000 -1738.7397   666%  27.2 2685s
 16078371 12447646 -1738.7397  115  103  307.00000 -1738.7397   666%  27.2 2690s
 16117338 12475798 -1427.3181  141   76  307.00000 -1738.7397   666%  27.2 2695s
 16151288 12501612 -1637.1693   99   94  307.00000 -1738.7397   666%  27.2 2700s
 16185748 12527426 -1738.7397  119   89  307.00000 -1738.7397   666%  27.2 2705s
 16220468 12550418 -1738.7397   95  125  307.00000 -1738.7397   666%  27.2 2712s
 16241738 12568390 -352.98358  121   38  307.00000 -1738.7397   666%  27.2 2715s
 16272862 12591610 -1738.7397  102  112  307.00000 -1738.7397   666%  27.2 2720s
 16304734 12614733 -1738.7397  116   98  307.00000 -1738.7397   666%  27.2 2725s
 16338987 12639284 -1738.7397  122   99  307.00000 -1738.7397   666%  27.2 2730s
 16372648 12664879    4.97336  148   39  307.00000 -1738.7397   666%  27.2 2735s
 16402119 12686914 -1738.7397   99   96  307.00000 -1738.7397   666%  27.2 2740s
 16434620 12709822 -1738.7397  103   94  307.00000 -1738.7397   666%  27.2 2745s
 16469237 12735755  186.32930  170   20  307.00000 -1738.7397   666%  27.2 2750s
 16498092 12757321 -1738.7397  103  113  307.00000 -1738.7397   666%  27.1 2755s
 16527076 12778296 -1239.8907  124   67  307.00000 -1738.7397   666%  27.1 2760s
 16557266 12800199 -1738.7397  111  109  307.00000 -1738.7397   666%  27.1 2765s
 16583356 12821143 -1738.7397  108  103  307.00000 -1738.7397   666%  27.1 2770s
 16614484 12845227 -1738.7397  114  110  307.00000 -1738.7397   666%  27.1 2775s
 16640810 12863240 -1421.9381   91   83  307.00000 -1738.7397   666%  27.1 2780s
 16660954 12879422 -979.41348  146   65  307.00000 -1738.7397   666%  27.1 2785s
 16683356 12896252 -1738.7397  108  118  307.00000 -1738.7397   666%  27.1 2790s
 16704778 12912155 -284.67648  116   53  307.00000 -1738.7397   666%  27.1 2795s
 16722226 12925168 -1738.7397  124   85  307.00000 -1738.7397   666%  27.1 2800s
 16744690 12941448 -1738.7397  101  123  307.00000 -1738.7397   666%  27.1 2805s
 16763071 12956391 -1387.3479  114   79  307.00000 -1738.7397   666%  27.1 2810s
 16787852 12975483 -1738.7397  101  109  307.00000 -1738.7397   666%  27.1 2815s
 16816038 12994123 -1738.7397  104   98  307.00000 -1738.7397   666%  27.1 2825s
