
Gurobi 11.0.0 (linux64) logging started Thu Aug 22 19:32:23 2024

Set parameter LogFile to value "gurobi_log/seg_penalty/gurobi_log/random13.log"
Gurobi Optimizer version 11.0.0 build v11.0.0rc2 (linux64 - "Ubuntu 22.04.3 LTS")

CPU model: Intel(R) Xeon(R) Platinum 8358 CPU @ 2.60GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 64 physical cores, 64 logical processors, using up to 32 threads

Optimize a model with 0 rows, 169 columns and 0 nonzeros
Model fingerprint: 0x63932d53
Model has 4225 quadratic objective terms
Variable types: 0 continuous, 169 integer (169 binary)
Coefficient statistics:
  Matrix range     [0e+00, 0e+00]
  Objective range  [4e+02, 4e+02]
  QObjective range [1e+01, 4e+02]
  Bounds range     [1e+00, 1e+00]
  RHS range        [0e+00, 0e+00]
Found heuristic solution: objective 2912.0000000
Found heuristic solution: objective 836.0000000
Found heuristic solution: objective 638.0000000
Found heuristic solution: objective 441.0000000
Found heuristic solution: objective 417.0000000
Presolve time: 0.60s
Presolved: 0 rows, 169 columns, 0 nonzeros
Presolved model has 4225 quadratic objective terms
Variable types: 0 continuous, 169 integer (169 binary)

Root relaxation: objective -2.325694e+03, 168 iterations, 0.01 seconds (0.01 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

 12337655 8869709 -1219.9253   99   62  375.00000 -2038.3091   644%  20.2 1290s
 12362074 8886018 -2038.3091  105   79  375.00000 -2038.3091   644%  20.2 1295s
 12381482 8899778  207.20925  121   34  375.00000 -2038.3091   644%  20.2 1300s
 12406083 8915580 -1405.9195   73   97  375.00000 -2038.3091   644%  20.2 1305s
 12430429 8932581   -1.80291  115   33  375.00000 -2038.3091   644%  20.2 1310s
 12450768 8946346 -645.23790   91   46  375.00000 -2038.3091   644%  20.2 1315s
 12465802 8956328 -1674.9108   90   83  375.00000 -2038.3091   644%  20.2 1320s
 12486617 8969500 -2038.3091   85   97  375.00000 -2038.3091   644%  20.2 1325s
 12507102 8983580 -1788.9730   94   77  375.00000 -2038.3091   644%  20.2 1330s
 12530174 8998602 -1773.3197  112   55  375.00000 -2038.3091   644%  20.2 1335s
 12551223 9011703 -1605.9001   81   79  375.00000 -2038.3091   644%  20.2 1340s
 12571967 9025696 -1339.2433   87   63  375.00000 -2038.3091   644%  20.2 1345s
 12590985 9038080 -1348.9029   88   63  375.00000 -2038.3091   644%  20.2 1350s
 12612978 9052047 -1789.4743   75   79  375.00000 -2038.3091   644%  20.2 1355s
 12634874 9066611  -77.07292  128   24  375.00000 -2038.3091   644%  20.2 1360s
 12661700 9084533 -1876.1701  100   78  375.00000 -2038.3091   644%  20.1 1365s
 12689457 9103980 -1900.3227  104   70  375.00000 -2038.3091   644%  20.1 1370s
 12714608 9119375 -1690.0240   86   80  375.00000 -2038.3091   644%  20.1 1375s
 12749695 9142723 -1859.6895   88   93  375.00000 -2038.3091   644%  20.1 1380s
 12784769 9166260 -2038.3091   88   85  375.00000 -2038.3091   644%  20.1 1385s
 12810841 9182566 -743.22247  118   51  375.00000 -2038.3091   644%  20.1 1390s
 12849425 9208405 -1048.8788   76   60  375.00000 -2038.3091   644%  20.1 1395s
 12893576 9238150 -1592.3262   82   76  375.00000 -2038.3091   644%  20.1 1400s
 12924979 9257649 -1547.6399   91   73  375.00000 -2038.3091   644%  20.1 1405s
 12968857 9286838 -1516.3760   91   78  375.00000 -2038.3091   644%  20.1 1410s
 13004669 9310900 -1997.6056   92   77  375.00000 -2038.3091   644%  20.1 1415s
 13038498 9333623  103.35648  116   37  375.00000 -2038.3091   644%  20.1 1420s
 13073796 9357497 -1521.5563   77   77  375.00000 -2038.3091   644%  20.1 1425s
 13101473 9375848 -2038.3091   79   76  375.00000 -2038.3091   644%  20.1 1430s
 13131996 9396100 -2031.2047   85   93  375.00000 -2038.3091   644%  20.1 1435s
 13162295 9416978 -1805.5690   95   80  375.00000 -2038.3091   644%  20.1 1440s
 13195899 9438656 -1590.8115   85   69  375.00000 -2038.3091   644%  20.0 1445s
 13225661 9458124 -232.79262  110   25  375.00000 -2038.3091   644%  20.0 1450s
 13258845 9479659  -94.72011  116   31  375.00000 -2038.3091   644%  20.0 1455s
 13288257 9498704 -2027.2414   81   75  375.00000 -2038.3091   644%  20.0 1460s
 13312965 9515568 -2038.3091  102   98  375.00000 -2038.3091   644%  20.0 1465s
 13340938 9534464 -1556.9940   97   54  375.00000 -2038.3091   644%  20.0 1470s
 13364419 9549828 -1921.1094   76   76  375.00000 -2038.3091   644%  20.0 1475s
 13392796 9568810 -967.37414   94   48  375.00000 -2038.3091   644%  20.0 1480s
 13421806 9587623 -347.97939  111   40  375.00000 -2038.3091   644%  20.0 1485s
 13452326 9608045 -1244.5315  111   53  375.00000 -2038.3091   644%  20.0 1490s
 13490556 9633545 -1293.4104   88   68  375.00000 -2038.3091   644%  20.0 1495s
 13545141 9671043 -1583.9193   86   78  375.00000 -2038.3091   644%  20.0 1500s
 13600989 9708043 -746.17872   84   69  375.00000 -2038.3091   644%  20.0 1505s
 13625462 9725211 -2038.3091  105   89  375.00000 -2038.3091   644%  20.0 1510s
 13677714 9760176 -1597.7775   78   76  375.00000 -2038.3091   644%  19.9 1515s
 13733866 9797145 -1839.7775  108   71  375.00000 -2038.3091   644%  19.9 1520s
 13777052 9826819 -436.13310  109   36  375.00000 -2038.3091   644%  19.9 1525s
 13832201 9861549 -210.20601   98   29  375.00000 -2038.3091   644%  19.9 1530s
 13895809 9904693 -2038.3091  103   83  375.00000 -2038.3091   644%  19.9 1535s
 13948258 9939946 -1153.4292  102   55  375.00000 -2038.3091   644%  19.9 1540s
 14008506 9978899 -2038.3091   97   73  375.00000 -2038.3091   644%  19.9 1545s
 14068245 10018794 -1993.2859   94   82  375.00000 -2038.3091   644%  19.9 1550s
 14123116 10055079 -2038.3091   98   99  375.00000 -2038.3091   644%  19.9 1555s
 14182899 10093887 -1618.6193   83   86  375.00000 -2038.3091   644%  19.9 1560s
 14249043 10138098 -2038.3091   72   85  375.00000 -2038.3091   644%  19.8 1565s
 14307826 10176669 -1642.1962   92   72  375.00000 -2038.3091   644%  19.8 1570s
 14374617 10220600 -1575.0798   65   72  375.00000 -2038.3091   644%  19.8 1575s
 14432032 10259150 -1239.3435   79   62  375.00000 -2038.3091   644%  19.8 1580s
 14492666 10299065 -902.06536   98   54  375.00000 -2038.3091   644%  19.8 1585s
 14553455 10339790 -442.96322  120   37  375.00000 -2038.3091   644%  19.8 1590s
 14619378 10382279 -1374.1456   93   65  375.00000 -2038.3091   644%  19.8 1595s
 14678350 10419747 -1956.2737  104   75  375.00000 -2038.3091   644%  19.8 1600s
 14736448 10458271  153.75051  114   23  375.00000 -2038.3091   644%  19.8 1605s
 14799407 10500101 -344.71523  100   41  375.00000 -2038.3091   644%  19.7 1610s
 14856207 10537012 -1816.0118  111   67  375.00000 -2038.3091   644%  19.7 1615s
 14905977 10568317 -1267.9186   75   71  375.00000 -2038.3091   644%  19.7 1621s
 14951669 10599821 -222.23796  125   47  375.00000 -2038.3091   644%  19.7 1625s
 15011743 10638599 -810.75198  111   40  375.00000 -2038.3091   644%  19.7 1630s
 15086646 10687235 -1292.1347   98   60  375.00000 -2038.3091   644%  19.7 1635s
 15147811 10728157 -927.64461  101   55  375.00000 -2038.3091   644%  19.7 1640s
 15205823 10766251  -73.92731  118   36  375.00000 -2038.3091   644%  19.7 1645s
 15268512 10807353 -1831.2242  107   80  375.00000 -2038.3091   644%  19.7 1650s
 15328815 10847540 -1175.5913  131   56  375.00000 -2038.3091   644%  19.7 1655s
 15392084 10889646 -926.06048   92   62  375.00000 -2038.3091   644%  19.6 1660s
 15446928 10925423 -885.12350   75   59  375.00000 -2038.3091   644%  19.6 1665s
 15516879 10971594 -1149.4368  103   69  375.00000 -2038.3091   644%  19.6 1670s
 15576333 11010262 -1469.7792   84   68  375.00000 -2038.3091   644%  19.6 1675s
 15643124 11054608  -28.57929   81   34  375.00000 -2038.3091   644%  19.6 1680s
 15704222 11093609 -1687.1113   91   66  375.00000 -2038.3091   644%  19.6 1685s
 15766982 11132734     cutoff  133       375.00000 -2038.3091   644%  19.6 1690s
 15831817 11174478 -1587.2092   84   74  375.00000 -2038.3091   644%  19.6 1695s
 15915553 11230255 -1280.8042   88   80  375.00000 -2038.3091   644%  19.6 1700s
 15985004 11275670 -1743.2850  108   71  375.00000 -2038.3091   644%  19.5 1705s
 16040076 11310308 -974.85046  106   58  375.00000 -2038.3091   644%  19.5 1710s
 16085911 11340621 -768.71586  113   61  375.00000 -2038.3091   644%  19.5 1715s
 16109682 11353787 -1405.6861   94   64  375.00000 -2038.3091   644%  19.5 1720s
 16109867 11374607 -1338.4334   95   62  375.00000 -2038.3091   644%  19.5 1727s
 16158288 11387612 -879.31085   91   56  375.00000 -2038.3091   644%  19.5 1730s
 16219432 11426316 -476.38040  102   48  375.00000 -2038.3091   644%  19.5 1735s
 16285254 11468718 -1627.0839   83   73  375.00000 -2038.3091   644%  19.5 1740s
 16346465 11509171 -1472.6290   86   65  375.00000 -2038.3091   644%  19.5 1745s
 16402132 11545497 -1625.7233   89   72  375.00000 -2038.3091   644%  19.5 1750s
 16460093 11582775 -2038.3091   77   83  375.00000 -2038.3091   644%  19.5 1755s
 16514455 11616518 -2038.3091   86   84  375.00000 -2038.3091   644%  19.5 1760s
 16579081 11657433 -1551.6566   84   67  375.00000 -2038.3091   644%  19.4 1765s
 16637398 11695331   70.33807  100   25  375.00000 -2038.3091   644%  19.4 1770s
 16698072 11735503 -1562.7622   89   95  375.00000 -2038.3091   644%  19.4 1775s
 16739667 11762526 -1441.5040   95   69  375.00000 -2038.3091   644%  19.4 1780s
 16801008 11802581 -1821.0738  120   62  375.00000 -2038.3091   644%  19.4 1785s
 16860961 11841855 -910.15126   78   52  375.00000 -2038.3091   644%  19.4 1790s
 16919570 11879440 -1344.6446   95   55  375.00000 -2038.3091   644%  19.4 1795s
 16982409 11919856 -1023.2030   85   69  375.00000 -2038.3091   644%  19.4 1800s
 17037860 11955067  122.43400   90   32  375.00000 -2038.3091   644%  19.4 1805s
 17100328 11995583 -994.31542   89   54  375.00000 -2038.3091   644%  19.4 1810s
 17161965 12035035 -1886.2404   92   79  375.00000 -2038.3091   644%  19.4 1815s
 17221416 12073413 -1610.8325  103   66  375.00000 -2038.3091   644%  19.3 1820s
 17279879 12111821 -839.30294  126   45  375.00000 -2038.3091   644%  19.3 1825s
 17336662 12146855 -1255.2372   94   60  375.00000 -2038.3091   644%  19.3 1830s
 17404750 12189939 -1666.4509   95   69  375.00000 -2038.3091   644%  19.3 1835s
 17466356 12228667 -1294.8440  121   54  375.00000 -2038.3091   644%  19.3 1840s
 17533766 12271948 -1240.4580  103   51  375.00000 -2038.3091   644%  19.3 1845s
 17571918 12297208 -1702.0755  121   68  375.00000 -2038.3091   644%  19.3 1850s
 17628501 12334217 -1893.1616   95   78  375.00000 -2038.3091   644%  19.3 1855s
 17684463 12370629 -1667.3758   84   75  375.00000 -2038.3091   644%  19.3 1860s
 17750946 12414159 -509.43821  114   43  375.00000 -2038.3091   644%  19.3 1865s
 17815794 12453880 -413.38558  105   46  375.00000 -2038.3091   644%  19.3 1870s
 17877314 12493129  -75.98712  134   31  375.00000 -2038.3091   644%  19.3 1875s
 17940081 12534682 -1343.6877  115   65  375.00000 -2038.3091   644%  19.2 1880s
 17998965 12572980 -310.60494  125   34  375.00000 -2038.3091   644%  19.2 1885s
 18059905 12612619 -1397.9028   93   86  375.00000 -2038.3091   644%  19.2 1890s
 18124033 12654650 -2038.3091  105   96  375.00000 -2038.3091   644%  19.2 1895s
 18193372 12698299 -1577.5627   90   57  375.00000 -2038.3091   644%  19.2 1900s
 18253283 12738211 -478.11485  118   40  375.00000 -2038.3091   644%  19.2 1905s
 18315110 12777893     cutoff  120       375.00000 -2038.3091   644%  19.2 1910s
 18379656 12818584 -355.53572  113   44  375.00000 -2038.3091   644%  19.2 1915s
 18444283 12861614 -1155.7398  103   56  375.00000 -2038.3091   644%  19.2 1920s
 18496756 12894687 -1578.2087   78   83  375.00000 -2038.3091   644%  19.2 1925s
 18560281 12935754 -1642.8643   80   74  375.00000 -2038.3091   644%  19.2 1930s
 18605855 12965071 -1527.4787   86   72  375.00000 -2038.3091   644%  19.1 1935s
 18664801 13003437 -1456.3425  100   61  375.00000 -2038.3091   644%  19.1 1940s
 18723331 13041109 -1353.2291  110   59  375.00000 -2038.3091   644%  19.1 1945s
 18782355 13075687 -2038.3091  101   91  375.00000 -2038.3091   644%  19.1 1950s
 18843715 13117305  -71.69965  115   27  375.00000 -2038.3091   644%  19.1 1955s
 18909323 13159849 -1054.3846  100   65  375.00000 -2038.3091   644%  19.1 1960s
 18967231 13197307 -1496.5005   89   62  375.00000 -2038.3091   644%  19.1 1965s
 19028127 13237520 -1110.7605  102   60  375.00000 -2038.3091   644%  19.1 1970s
 19095025 13281063 -1486.3144  108   66  375.00000 -2038.3091   644%  19.1 1975s
 19151679 13315804 -534.45148   94   56  375.00000 -2038.3091   644%  19.1 1980s
 19211641 13353753  -54.65684  120   25  375.00000 -2038.3091   644%  19.1 1985s
 19240026 13372562   74.69665   94   36  375.00000 -2038.3091   644%  19.1 1990s
 19295853 13408412 -1457.6374   88   57  375.00000 -2038.3091   644%  19.1 1995s
 19350836 13445296 -938.24273   87   48  375.00000 -2038.3091   644%  19.1 2000s
 19414947 13484538 -1298.8146   95   59  375.00000 -2038.3091   644%  19.0 2005s
 19467809 13518549 -565.55734  120   43  375.00000 -2038.3091   644%  19.0 2010s
 19522830 13553737 -2038.3091   89   88  375.00000 -2038.3091   644%  19.0 2015s
 19604692 13606109 -1294.8504   97   69  375.00000 -2038.3091   644%  19.0 2020s
 19709097 13671756 -1320.2800   99   74  375.00000 -2038.3091   644%  19.0 2025s
 19816061 13740357 -470.41861   97   51  375.00000 -2038.3091   644%  19.0 2030s
 19900731 13792888 -211.90593  117   31  375.00000 -2038.3091   644%  19.0 2035s
 19963012 13832402 -1870.5527   83   75  375.00000 -2038.3091   644%  19.0 2040s
 20002561 13859090 -1460.8159   81   75  375.00000 -2038.3091   644%  19.0 2045s
 20055310 13894808 -1269.4778   89   75  375.00000 -2038.3091   644%  19.0 2050s
 20106697 13927214 -1293.2854   90   63  375.00000 -2038.3091   644%  19.0 2055s
 20166738 13965372 -1240.6614   90   69  375.00000 -2038.3091   644%  18.9 2060s
 20228068 14003453 -358.74489   91   36  375.00000 -2038.3091   644%  18.9 2065s
 20281934 14037955  -88.64243  101   37  375.00000 -2038.3091   644%  18.9 2070s
 20337131 14072843 -878.63046   94   51  375.00000 -2038.3091   644%  18.9 2075s
 20386238 14105070 -1340.8574   95   75  375.00000 -2038.3091   644%  18.9 2080s
 20441450 14139424 -1282.7719   81   68  375.00000 -2038.3091   644%  18.9 2085s
 20495960 14173967 -979.96759   92   41  375.00000 -2038.3091   644%  18.9 2090s
 20546321 14205850 -1465.8852  101   72  375.00000 -2038.3091   644%  18.9 2095s
 20595560 14235723     cutoff  134       375.00000 -2038.3091   644%  18.9 2100s
 20652367 14272370 -742.55650  102   59  375.00000 -2038.3091   644%  18.9 2105s
 20708887 14307777 -1436.2534   78   73  375.00000 -2038.3091   644%  18.9 2110s
 20764504 14341652 -395.69495  102   38  375.00000 -2038.3091   644%  18.9 2115s
 20822238 14378084 -489.36957  103   38  375.00000 -2038.3091   644%  18.9 2120s
 20868177 14405393 -867.72032   89   60  375.00000 -2038.3091   644%  18.9 2128s
 20872552 14410763 -1555.1780   98   68  375.00000 -2038.3091   644%  18.9 2130s
 20902550 14429756 -1213.2762   92   50  375.00000 -2038.3091   644%  18.9 2135s
 20956567 14462778     cutoff  117       375.00000 -2038.3091   644%  18.9 2140s
 21007892 14494568 -1585.3186  108   69  375.00000 -2038.3091   644%  18.8 2146s
 21035487 14513561 -1423.2050  103   60  375.00000 -2038.3091   644%  18.8 2150s
 21082373 14543348 -798.66049  119   53  375.00000 -2038.3091   644%  18.8 2155s
 21134141 14575488 -1042.9052   80   57  375.00000 -2038.3091   644%  18.8 2160s
 21185448 14607419 -184.25470  127   30  375.00000 -2038.3091   644%  18.8 2165s
 21248502 14646699 -1327.7711   92   77  375.00000 -2038.3091   644%  18.8 2170s
 21309538 14685668 -1744.3759   96   64  375.00000 -2038.3091   644%  18.8 2175s
 21366010 14721713 -612.26349   97   48  375.00000 -2038.3091   644%  18.8 2180s
 21421048 14756533 -508.96547   91   51  375.00000 -2038.3091   644%  18.8 2185s
 21478501 14792459 -2038.3091   94   84  375.00000 -2038.3091   644%  18.8 2190s
 21533619 14828567 -1600.3944  106   72  375.00000 -2038.3091   644%  18.8 2195s
 21593563 14865692 -550.10546  104   48  375.00000 -2038.3091   644%  18.8 2200s
 21646267 14899086 -1415.4592   80   70  375.00000 -2038.3091   644%  18.8 2205s
 21706700 14937893 -786.79867  122   47  375.00000 -2038.3091   644%  18.8 2210s
 21759504 14970788 -742.80266  108   51  375.00000 -2038.3091   644%  18.8 2215s
 21801631 14998018 -997.37070   85   68  375.00000 -2038.3091   644%  18.8 2220s
 21875777 15045574     cutoff  107       375.00000 -2038.3091   644%  18.8 2225s
 21912904 15068346 -1448.1058  109   63  375.00000 -2038.3091   644%  18.7 2230s
 21977929 15107993 -729.32672  112   51  375.00000 -2038.3091   644%  18.7 2235s
 22030643 15142272 -583.74273  109   50  375.00000 -2038.3091   644%  18.7 2240s
 22074601 15170209 -1198.2038   81   88  375.00000 -2038.3091   644%  18.7 2245s
 22112763 15194467 -1265.2056  100   63  375.00000 -2038.3091   644%  18.7 2250s
 22145934 15214234 -2018.0594   99   84  375.00000 -2038.3091   644%  18.7 2255s
 22181106 15234617 -1160.8794   87   71  375.00000 -2038.3091   644%  18.7 2260s
 22206886 15251642 -1341.3005  101   75  375.00000 -2038.3091   644%  18.7 2265s
 22231818 15267102 -1548.3780   83   65  375.00000 -2038.3091   644%  18.7 2270s
 22257130 15282671 -835.07526   99   49  375.00000 -2038.3091   644%  18.7 2275s
 22278305 15296753 -1815.0542   77   82  375.00000 -2038.3091   644%  18.7 2281s
 22293216 15306066 -2038.3091   82   84  375.00000 -2038.3091   644%  18.7 2285s
 22308091 15315651 -1518.7469   88   79  375.00000 -2038.3091   644%  18.7 2290s
 22329209 15328467 -467.29338  102   46  375.00000 -2038.3091   644%  18.7 2295s
 22344136 15338309 -1569.4532   90   65  375.00000 -2038.3091   644%  18.7 2300s
 22361162 15348007 -1570.2198   96   68  375.00000 -2038.3091   644%  18.7 2305s
 22382157 15360207 -1465.6187   80   65  375.00000 -2038.3091   644%  18.7 2310s
 22398733 15370464 -115.90427   84   55  375.00000 -2038.3091   644%  18.7 2315s
 22430573 15390289 -1921.7525   94   91  375.00000 -2038.3091   644%  18.7 2320s
 22459158 15408558 -1457.0442  103   69  375.00000 -2038.3091   644%  18.7 2325s
 22474623 15417836 -1550.4760  100   56  375.00000 -2038.3091   644%  18.7 2330s
 22492185 15428590 -1534.7138  110   72  375.00000 -2038.3091   644%  18.7 2335s
 22513244 15441273 -1168.7723   93   65  375.00000 -2038.3091   644%  18.7 2341s
 22531463 15453476  -45.54980   75   38  375.00000 -2038.3091   644%  18.7 2345s
 22549485 15464313 -574.53753  127   40  375.00000 -2038.3091   644%  18.7 2350s
 22574333 15479454     cutoff  101       375.00000 -2038.3091   644%  18.7 2356s
 22589687 15490583 -1334.6511   86   79  375.00000 -2038.3091   644%  18.7 2360s
 22613632 15504209 -496.42671  116   38  375.00000 -2038.3091   644%  18.7 2365s
 22648942 15526231  158.41598  132   18  375.00000 -2038.3091   644%  18.7 2370s
 22700285 15558522 -1187.3498  115   60  375.00000 -2038.3091   644%  18.7 2375s
 22751529 15590740 -1273.9439   81   72  375.00000 -2038.3091   644%  18.7 2380s
 22794417 15616518 -606.93218   97   39  375.00000 -2038.3091   644%  18.7 2386s
 22824523 15637545 -493.06131  105   49  375.00000 -2038.3091   644%  18.7 2390s
 22860544 15659655 -362.97906   88   44  375.00000 -2038.3091   644%  18.6 2395s
 22922669 15698975  134.83318  115   35  375.00000 -2038.3091   644%  18.6 2400s
 22987875 15739472 -1449.9065   94   75  375.00000 -2038.3091   644%  18.6 2405s
 23048467 15777559 -304.00160  111   46  375.00000 -2038.3091   644%  18.6 2410s
 23108468 15812952  136.66434  118   25  375.00000 -2038.3091   644%  18.6 2415s
 23160235 15844972 -1523.1273   94   77  375.00000 -2038.3091   644%  18.6 2420s
 23214831 15878155 -1610.9506   93   67  375.00000 -2038.3091   644%  18.6 2425s
 23268632 15913590 -951.62797  120   53  375.00000 -2038.3091   644%  18.6 2430s
 23320436 15944150 -1045.4196  103   44  375.00000 -2038.3091   644%  18.6 2435s
 23387676 15983926 -122.88710  117   37  375.00000 -2038.3091   644%  18.6 2440s
 23397545 15997780 -706.67471  105   57  375.00000 -2038.3091   644%  18.6 2445s
 23470114 16034227 -1632.3252   97   62  375.00000 -2038.3091   644%  18.6 2450s
 23534636 16073715 -1341.9771  105   58  375.00000 -2038.3091   644%  18.6 2455s
 23600143 16113780 -1742.2076   85   70  375.00000 -2038.3091   644%  18.6 2460s
 23666144 16154201 -1312.6086   84   72  375.00000 -2038.3091   644%  18.6 2465s
 23733544 16194296 -1694.8675  104   67  375.00000 -2038.3091   644%  18.6 2470s
 23797746 16233757 -1812.4498   91   73  375.00000 -2038.3091   644%  18.5 2475s
 23861859 16273887     cutoff  117       375.00000 -2038.3091   644%  18.5 2480s
 23922932 16311134     cutoff  125       375.00000 -2038.3091   644%  18.5 2485s
 23993236 16354441 -1346.8948   94   70  375.00000 -2038.3091   644%  18.5 2490s
 24054100 16391055 -796.88669   95   42  375.00000 -2038.3091   644%  18.5 2495s
 24114766 16428697     cutoff  117       375.00000 -2038.3091   644%  18.5 2500s
 24169700 16463961 -1475.2241  104   64  375.00000 -2038.3091   644%  18.5 2505s
 24239111 16505887 -1171.5948  102   59  375.00000 -2038.3091   644%  18.5 2510s
 24295549 16540975 -708.63277  133   44  375.00000 -2038.3091   644%  18.5 2515s
 24352127 16575941 -1457.8624  101   66  375.00000 -2038.3091   644%  18.5 2520s
 24406879 16609227     cutoff  125       375.00000 -2038.3091   644%  18.5 2525s
 24465368 16644557 -1020.4623  109   46  375.00000 -2038.3091   644%  18.5 2530s
 24513834 16677479 -1853.0108  100   84  375.00000 -2038.3091   644%  18.5 2535s
 24548497 16695404    0.62707  111   37  375.00000 -2038.3091   644%  18.5 2540s
 24593797 16727728     cutoff  143       375.00000 -2038.3091   644%  18.5 2545s
 24643561 16759271 -1955.8785   89   87  375.00000 -2038.3091   644%  18.5 2550s
 24699617 16795193 -1614.1592  112   69  375.00000 -2038.3091   644%  18.5 2555s
 24759922 16834814 -2038.3091  121   77  375.00000 -2038.3091   644%  18.5 2560s
 24819287 16871725  -84.76687  109   32  375.00000 -2038.3091   644%  18.5 2565s
 24873304 16904575  367.12626  114   24  375.00000 -2038.3091   644%  18.5 2570s
 24936648 16946126 -1910.9496  102   66  375.00000 -2038.3091   644%  18.5 2575s
 24992074 16981769 -507.91983  103   35  375.00000 -2038.3091   644%  18.5 2580s
 25060255 17025335 -475.33812  114   39  375.00000 -2038.3091   644%  18.5 2585s
 25121019 17065208   66.92074  131   25  375.00000 -2038.3091   644%  18.5 2590s
 25192351 17110391 -1359.4413  111   62  375.00000 -2038.3091   644%  18.5 2595s
 25245171 17145349 -1446.9299  114   61  375.00000 -2038.3091   644%  18.5 2600s
 25295511 17178085 -2038.3091   98   80  375.00000 -2038.3091   644%  18.5 2605s
 25353346 17216360 -2038.3091  106   89  375.00000 -2038.3091   644%  18.5 2610s
 25389227 17240544 -883.28179  102   44  375.00000 -2038.3091   644%  18.5 2615s
 25434203 17269956 -2038.3091   83  120  375.00000 -2038.3091   644%  18.5 2620s
 25473661 17296212 -1614.4081   97   70  375.00000 -2038.3091   644%  18.5 2625s
 25524720 17330010 -1132.7107  114   52  375.00000 -2038.3091   644%  18.4 2630s
 25579696 17363813 -1146.9485  112   52  375.00000 -2038.3091   644%  18.4 2635s
 25626721 17394256 -2038.3091   90  100  375.00000 -2038.3091   644%  18.4 2640s
 25646763 17406770 -1493.7260  108   62  375.00000 -2038.3091   644%  18.4 2645s
 25723244 17457112     cutoff  132       375.00000 -2038.3091   644%  18.4 2650s
 25786299 17498712 -1003.4766  122   56  375.00000 -2038.3091   644%  18.4 2655s
 25850823 17539023 -1295.4795   95   68  375.00000 -2038.3091   644%  18.4 2660s
 25910846 17578365 -1484.8342   86   63  375.00000 -2038.3091   644%  18.4 2665s
 25968592 17615772 -1430.9819  107   66  375.00000 -2038.3091   644%  18.4 2670s
 26030602 17655969 -526.65815   91   36  375.00000 -2038.3091   644%  18.4 2675s
 26081475 17691487     cutoff  114       375.00000 -2038.3091   644%  18.4 2680s
 26146707 17734133 -2038.3091   82   89  375.00000 -2038.3091   644%  18.4 2685s
 26199248 17766974     cutoff  125       375.00000 -2038.3091   644%  18.4 2690s
 26250678 17799494 -342.63847  114   44  375.00000 -2038.3091   644%  18.4 2695s
 26304022 17832655 -1348.8444   92   66  375.00000 -2038.3091   644%  18.4 2700s
 26360363 17868302 -2038.3091   94   93  375.00000 -2038.3091   644%  18.4 2705s
 26417313 17903622 -2038.3091   93   78  375.00000 -2038.3091   644%  18.4 2710s
 26473940 17940225 -1127.2182   85   75  375.00000 -2038.3091   644%  18.4 2715s
 26534524 17977476 -737.89045  111   45  375.00000 -2038.3091   644%  18.4 2720s
 26587777 18010598 -935.79362   87   71  375.00000 -2038.3091   644%  18.4 2725s
 26638462 18042025 -1356.2947  110   55  375.00000 -2038.3091   644%  18.3 2730s
 26683260 18068626     cutoff  117       375.00000 -2038.3091   644%  18.3 2735s
 26739068 18104620     cutoff  115       375.00000 -2038.3091   644%  18.3 2740s
 26802616 18144238 -939.94937  121   46  375.00000 -2038.3091   644%  18.3 2745s
 26863399 18182128 -360.71792  106   32  375.00000 -2038.3091   644%  18.3 2750s
 26929588 18222974 -580.30712   83   48  375.00000 -2038.3091   644%  18.3 2755s
 26979494 18254658 -992.87649  106   59  375.00000 -2038.3091   644%  18.3 2760s
 27031524 18287645 -1618.8831  117   70  375.00000 -2038.3091   644%  18.3 2765s
 27093669 18327299 -1588.7599  104   70  375.00000 -2038.3091   644%  18.3 2770s
 27149904 18362467 -756.44436  102   49  375.00000 -2038.3091   644%  18.3 2775s
 27212713 18402274     cutoff   92       375.00000 -2038.3091   644%  18.3 2780s
 27279575 18444705 -1133.7010  109   57  375.00000 -2038.3091   644%  18.3 2785s
 27329563 18477035 -843.53311  116   55  375.00000 -2038.3091   644%  18.3 2790s
 27384025 18511030   50.87961  124   34  375.00000 -2038.3091   644%  18.3 2795s
 27430077 18537819 -738.93356   96   42  375.00000 -2038.3091   644%  18.3 2800s
 27477605 18571454 -834.39051  136   35  375.00000 -2038.3091   644%  18.3 2805s
 27540891 18610683 -662.64681  110   45  375.00000 -2038.3091   644%  18.3 2810s
 27593109 18642127 -1466.6904   84   68  375.00000 -2038.3091   644%  18.3 2815s
 27627639 18663965 -446.35234  105   33  375.00000 -2038.3091   644%  18.3 2820s
 27682918 18699387 -1148.7988   80   55  375.00000 -2038.3091   644%  18.2 2825s
 27749377 18742095 -1712.8737  102   73  375.00000 -2038.3091   644%  18.2 2830s
 27805212 18777361 -1584.6697   91   72  375.00000 -2038.3091   644%  18.2 2835s
 27864024 18813436 -1264.8540   80   79  375.00000 -2038.3091   644%  18.2 2840s
 27927199 18852795 -1584.1930  100   61  375.00000 -2038.3091   644%  18.2 2845s
 27981409 18888471 -353.26451  113   35  375.00000 -2038.3091   644%  18.2 2850s
