
Gurobi 11.0.0 (linux64) logging started Sat Aug 31 22:35:56 2024

Set parameter LogFile to value "gurobi_log/com_penalty/gurobi_log/random17.log"
Gurobi Optimizer version 11.0.0 build v11.0.0rc2 (linux64 - "Ubuntu 22.04.3 LTS")

CPU model: Intel(R) Xeon(R) Platinum 8358 CPU @ 2.60GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 64 physical cores, 64 logical processors, using up to 32 threads

Optimize a model with 0 rows, 289 columns and 0 nonzeros
Model fingerprint: 0xa212863b
Model has 9537 quadratic objective terms
Variable types: 0 continuous, 289 integer (289 binary)
Coefficient statistics:
  Matrix range     [0e+00, 0e+00]
  Objective range  [4e+02, 4e+02]
  QObjective range [6e+00, 4e+02]
  Bounds range     [1e+00, 1e+00]
  RHS range        [0e+00, 0e+00]
Found heuristic solution: objective 3672.0000000
Found heuristic solution: objective 840.0000000
Found heuristic solution: objective 545.0000000
Presolve time: 0.05s
Presolved: 0 rows, 289 columns, 0 nonzeros
Presolved model has 9537 quadratic objective terms
Variable types: 0 continuous, 289 integer (289 binary)

Root relaxation: objective -3.172816e+03, 290 iterations, 0.03 seconds (0.04 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

 8561865 7583751 -2919.7918   67  248  402.00000 -2919.7918   826%  38.3 1250s
 8595878 7622338 -2919.7918  135  146  402.00000 -2919.7918   826%  38.3 1255s
 8634182 7647592 -2919.7918   68  279  402.00000 -2919.7918   826%  38.3 1260s
 8672793 7682997 -2919.7918  138  128  402.00000 -2919.7918   826%  38.3 1265s
 8719123 7722849 -2919.7918   60  266  402.00000 -2919.7918   826%  38.2 1270s
 8762451 7761313 -2919.7918   75  278  402.00000 -2919.7918   826%  38.2 1275s
 8804240 7799543 -2919.7918  114  182  402.00000 -2919.7918   826%  38.2 1280s
 8847830 7835454 -2919.7918   81  217  402.00000 -2919.7918   826%  38.1 1285s
 8889500 7871028 -2919.7918   60  220  402.00000 -2919.7918   826%  38.1 1290s
 8930279 7908745 -2919.7918  137  131  402.00000 -2919.7918   826%  38.1 1295s
 8975829 7948721 -2919.7918  193   94  402.00000 -2919.7918   826%  38.1 1300s
 9012513 7979612 -2919.7918   96  116  402.00000 -2919.7918   826%  38.0 1305s
 9054495 8017605 -2919.7918  115  244  402.00000 -2919.7918   826%  38.0 1310s
 9097097 8054822 -2919.7918   95  260  402.00000 -2919.7918   826%  38.0 1315s
 9144028 8095581 -2919.7918  176  111  402.00000 -2919.7918   826%  37.9 1320s
 9183825 8129777 -2919.7918   67  227  402.00000 -2919.7918   826%  37.9 1325s
 9210366 8150985 -2919.7918   82  246  402.00000 -2919.7918   826%  37.9 1339s
 9213731 8153851 -2919.7918   73  288  402.00000 -2919.7918   826%  37.9 1341s
 9238025 8178558 -2919.7918   86  271  402.00000 -2919.7918   826%  37.9 1345s
 9274042 8209311 -2919.7918   74  273  402.00000 -2919.7918   826%  37.9 1350s
 9309949 8243418 -2919.7918  103  255  402.00000 -2919.7918   826%  37.9 1355s
 9343579 8272523 -2919.7918  111  249  402.00000 -2919.7918   826%  37.9 1360s
 9386945 8308063 -2919.7918   90  229  402.00000 -2919.7918   826%  37.9 1365s
 9428102 8347433 -2919.7918  110  248  402.00000 -2919.7918   826%  37.9 1370s
 9465604 8380312 -2919.7918   82  259  402.00000 -2919.7918   826%  37.9 1375s
 9512920 8420750 -2092.9495  192   63  402.00000 -2919.7918   826%  37.8 1380s
 9548930 8452990 -2377.8691  220   77  402.00000 -2919.7918   826%  37.9 1385s
 9586829 8487077 -2919.7918   72  246  402.00000 -2919.7918   826%  37.9 1390s
 9635013 8530835 -2919.7918  181  118  402.00000 -2919.7918   826%  37.8 1395s
 9681550 8569691 -2919.7918   77  205  402.00000 -2919.7918   826%  37.8 1400s
 9725255 8610313 -2919.7918   73  252  402.00000 -2919.7918   826%  37.7 1405s
 9765821 8644580 -2919.7918  132  238  402.00000 -2919.7918   826%  37.7 1410s
 9802401 8677371 -2919.7918   70  213  402.00000 -2919.7918   826%  37.8 1415s
 9839831 8712017 -2919.7918   87  244  402.00000 -2919.7918   826%  37.8 1420s
 9877100 8745932 -2626.8948  197   90  402.00000 -2919.7918   826%  37.8 1425s
 9920450 8781735 -2438.0671  187   88  402.00000 -2919.7918   826%  37.8 1430s
 9965154 8821632 -2919.7918   95  204  402.00000 -2919.7918   826%  37.7 1435s
 10002016 8856942 -2919.7918   78  255  402.00000 -2919.7918   826%  37.8 1440s
 10033838 8883062 -2919.7918  167  111  402.00000 -2919.7918   826%  37.8 1445s
 10075718 8918092 -2919.7918   75  237  402.00000 -2919.7918   826%  37.8 1450s
 10124189 8962996 -2919.7918  139  227  402.00000 -2919.7918   826%  37.7 1455s
 10165237 8999194 -2919.7918   95  266  402.00000 -2919.7918   826%  37.7 1460s
 10200447 9031013 -2919.7918   56  273  402.00000 -2919.7918   826%  37.7 1465s
 10241522 9065915 -2919.7918  107  269  402.00000 -2919.7918   826%  37.8 1470s
 10269961 9089009 -2919.7918  101  202  402.00000 -2919.7918   826%  37.8 1475s
 10308071 9125347 -2919.7918   88  202  402.00000 -2919.7918   826%  37.8 1480s
 10348700 9161773 -2919.7918  186  129  402.00000 -2919.7918   826%  37.8 1485s
 10392390 9198455 -2919.7918  102  218  402.00000 -2919.7918   826%  37.7 1490s
 10437979 9240544 -2919.7918   92  231  402.00000 -2919.7918   826%  37.7 1495s
 10480681 9277302 -2919.7918   75  248  402.00000 -2919.7918   826%  37.7 1500s
 10525119 9319011 -2919.7918  125  225  402.00000 -2919.7918   826%  37.6 1505s
 10567284 9357078 -2919.7918  170  112  402.00000 -2919.7918   826%  37.6 1510s
 10611559 9393242 -2807.6042  103  116  402.00000 -2919.7918   826%  37.6 1515s
 10655077 9431517 -2919.7918  173  110  402.00000 -2919.7918   826%  37.6 1520s
 10695877 9468121 -141.98007  173   38  402.00000 -2919.7918   826%  37.6 1525s
 10741411 9508720 -2919.7918   91  220  402.00000 -2919.7918   826%  37.6 1530s
 10786013 9546915 -2919.7918   78  219  402.00000 -2919.7918   826%  37.5 1535s
 10822238 9578514 -2919.7918   92  254  402.00000 -2919.7918   826%  37.5 1540s
 10859756 9612342 -2919.7918   84  265  402.00000 -2919.7918   826%  37.6 1545s
 10899066 9643855 -2919.7918  117  198  402.00000 -2919.7918   826%  37.6 1553s
 10908473 9654314 -2919.7918  100  214  402.00000 -2919.7918   826%  37.6 1555s
 10946951 9688418 -2919.7918   82  269  402.00000 -2919.7918   826%  37.6 1560s
 10981127 9716477 -2919.7918   98  202  402.00000 -2919.7918   826%  37.6 1565s
 11023116 9756750 -2919.7918  119  195  402.00000 -2919.7918   826%  37.6 1570s
 11069612 9796936 -2919.7918   98  246  402.00000 -2919.7918   826%  37.5 1575s
 11111193 9836979 -2919.7918   67  237  402.00000 -2919.7918   826%  37.5 1580s
 11153327 9870035 -157.27717  228   35  402.00000 -2919.7918   826%  37.5 1585s
 11178315 9893286 -2919.7918   77  270  402.00000 -2919.7918   826%  37.6 1590s
 11221564 9930137 -2919.7918  191  116  402.00000 -2919.7918   826%  37.5 1595s
 11262961 9968229 -2919.7918   91  246  402.00000 -2919.7918   826%  37.5 1600s
 11312207 10009767 -2919.7918   72  266  402.00000 -2919.7918   826%  37.5 1605s
 11358307 10050518 -2919.7918   84  210  402.00000 -2919.7918   826%  37.5 1610s
 11396746 10085260 -2919.7918  101  222  402.00000 -2919.7918   826%  37.4 1615s
 11443508 10122798 -2919.7918   73  244  402.00000 -2919.7918   826%  37.4 1620s
 11481427 10158841 -2919.7918   90  231  402.00000 -2919.7918   826%  37.4 1625s
 11521487 10193936 -2919.7918   80  278  402.00000 -2919.7918   826%  37.4 1630s
 11562888 10231677 -2919.7918   72  259  402.00000 -2919.7918   826%  37.4 1635s
 11610782 10273193 -1241.3000  202   48  402.00000 -2919.7918   826%  37.4 1640s
 11658720 10314575 -2919.7918   90  238  402.00000 -2919.7918   826%  37.4 1645s
 11700215 10350389 -2919.7918   84  264  402.00000 -2919.7918   826%  37.4 1650s
 11743733 10388052 -2919.7918   82  260  402.00000 -2919.7918   826%  37.3 1655s
 11785999 10423329 -2919.7918  112  272  402.00000 -2919.7918   826%  37.3 1660s
 11830689 10461586 -2919.7918   70  296  402.00000 -2919.7918   826%  37.3 1665s
 11868810 10495901 -2919.7918   84  273  402.00000 -2919.7918   826%  37.3 1670s
 11907507 10531864 -2919.7918   88  258  402.00000 -2919.7918   826%  37.3 1675s
 11954797 10573378 -2919.7918   66  249  402.00000 -2919.7918   826%  37.3 1680s
 12000765 10612989 -2919.7918   74  241  402.00000 -2919.7918   826%  37.3 1685s
 12043559 10651501 -2919.7918  118  170  402.00000 -2919.7918   826%  37.2 1690s
 12086483 10688525 -2919.7918  130  253  402.00000 -2919.7918   826%  37.2 1695s
 12126656 10724504 -2919.7918  119  231  402.00000 -2919.7918   826%  37.2 1700s
 12171859 10764359 -2919.7918  115  197  402.00000 -2919.7918   826%  37.2 1705s
 12222377 10809820 -2919.7918  149  110  402.00000 -2919.7918   826%  37.1 1710s
 12237621 10819048 -2919.7918   69  262  402.00000 -2919.7918   826%  37.1 1721s
 12258056 10839994 -2919.7918   75  219  402.00000 -2919.7918   826%  37.1 1725s
 12297324 10875478 -2919.7918   94  265  402.00000 -2919.7918   826%  37.1 1730s
 12313378 10913216 -2919.7918  126  204  402.00000 -2919.7918   826%  37.1 1736s
 12375385 10943667 -2919.7918  114  217  402.00000 -2919.7918   826%  37.1 1740s
 12417753 10979962 -2919.7918   77  257  402.00000 -2919.7918   826%  37.1 1745s
 12464371 11019320 -2919.7918  112  184  402.00000 -2919.7918   826%  37.0 1750s
 12507818 11057909 -2919.7918   78  258  402.00000 -2919.7918   826%  37.0 1755s
 12556346 11101257 -2919.7918  144  133  402.00000 -2919.7918   826%  37.0 1760s
 12606998 11144543 -2919.7918   97  195  402.00000 -2919.7918   826%  37.0 1765s
 12649771 11182696 -2919.7918   76  231  402.00000 -2919.7918   826%  36.9 1770s
 12698619 11225449 -2919.7918  106  156  402.00000 -2919.7918   826%  36.9 1775s
 12739833 11263392 -2919.7918   72  243  402.00000 -2919.7918   826%  36.9 1780s
 12783080 11298922 -2919.7918  106  173  402.00000 -2919.7918   826%  36.9 1785s
 12824812 11335995 -2919.7918   75  170  402.00000 -2919.7918   826%  36.9 1790s
 12869162 11374704 -2919.7918   69  157  402.00000 -2919.7918   826%  36.9 1795s
 12908746 11410968 -2919.7918  143  180  402.00000 -2919.7918   826%  36.9 1800s
 12944785 11441439 -2919.7918  122  209  402.00000 -2919.7918   826%  36.9 1805s
 12984635 11477893 -2919.7918   63  275  402.00000 -2919.7918   826%  36.9 1810s
 13031774 11515643 -2919.7918  103  231  402.00000 -2919.7918   826%  36.9 1815s
 13073367 11552443 -2919.7918   85  229  402.00000 -2919.7918   826%  36.9 1820s
 13111805 11588515 -2919.7918  128  168  402.00000 -2919.7918   826%  36.9 1825s
 13145035 11618648 -2919.7918   86  249  402.00000 -2919.7918   826%  36.9 1830s
 13193769 11660716 -2919.7918  141  114  402.00000 -2919.7918   826%  36.9 1835s
 13232275 11696667 -2919.7918   82  247  402.00000 -2919.7918   826%  36.9 1840s
 13283272 11739681 -2919.7918  118  195  402.00000 -2919.7918   826%  36.9 1845s
 13324449 11776587 -2919.7918   88  235  402.00000 -2919.7918   826%  36.8 1850s
 13367122 11813729 -2857.2075  197   91  402.00000 -2919.7918   826%  36.8 1855s
 13413618 11852291 -2919.7918   86  239  402.00000 -2919.7918   826%  36.8 1860s
 13457908 11893529 -2919.7918  104  239  402.00000 -2919.7918   826%  36.8 1865s
 13509539 11938033 -2578.8482  190   84  402.00000 -2919.7918   826%  36.8 1870s
 13546549 11969686 -2919.7918   85  155  402.00000 -2919.7918   826%  36.8 1875s
 13588905 12008726 -2919.7918  117  266  402.00000 -2919.7918   826%  36.8 1880s
 13633901 12047849 -2919.7918   71  276  402.00000 -2919.7918   826%  36.8 1885s
 13678011 12086628 -2919.7918   78  240  402.00000 -2919.7918   826%  36.7 1890s
 13720848 12126553 -2919.7918   72  239  402.00000 -2919.7918   826%  36.7 1895s
 13763045 12161433 -2749.1580  198   97  402.00000 -2919.7918   826%  36.7 1900s
 13806901 12206092 -2919.7918  100  157  402.00000 -2919.7918   826%  36.7 1905s
 13850407 12238485 -2919.7918   82  238  402.00000 -2919.7918   826%  36.7 1910s
 13899772 12282727 -2919.7918   61  205  402.00000 -2919.7918   826%  36.7 1915s
 13941295 12319445 -2919.7918  188  121  402.00000 -2919.7918   826%  36.7 1920s
 13977652 12350137 -2919.7918   88  217  402.00000 -2919.7918   826%  36.7 1925s
 14022395 12391318 -1824.2715  190   71  402.00000 -2919.7918   826%  36.7 1930s
 14070386 12431923 -2919.7918   97  213  402.00000 -2919.7918   826%  36.7 1935s
 14101495 12459069 -2919.7918   93  189  402.00000 -2919.7918   826%  36.7 1940s
 14146429 12496944 -2919.7918   88  240  402.00000 -2919.7918   826%  36.7 1945s
 14186868 12535658 -2919.7918  117  162  402.00000 -2919.7918   826%  36.7 1950s
 14233672 12574523 -2919.7918  136  131  402.00000 -2919.7918   826%  36.7 1955s
 14282589 12619988 -2919.7918  169  129  402.00000 -2919.7918   826%  36.6 1960s
 14328398 12658050 -2919.7918  139  201  402.00000 -2919.7918   826%  36.6 1965s
 14376502 12700218 -2919.7918  103  262  402.00000 -2919.7918   826%  36.6 1970s
 14410290 12732299 -2919.7918   90  232  402.00000 -2919.7918   826%  36.6 1975s
 14454431 12767565 -2919.7918   71  226  402.00000 -2919.7918   826%  36.6 1980s
 14497435 12805493 -2919.7918   70  254  402.00000 -2919.7918   826%  36.6 1985s
 14540250 12842485 -2919.7918  101  221  402.00000 -2919.7918   826%  36.6 1990s
 14578729 12877282 -2919.7918  128  170  402.00000 -2919.7918   826%  36.6 1995s
 14622282 12912168 -2919.7918   68  215  402.00000 -2919.7918   826%  36.6 2000s
 14656749 12944686 -2919.7918   88  227  402.00000 -2919.7918   826%  36.6 2005s
 14701622 12984841 -2919.7918   83  249  402.00000 -2919.7918   826%  36.6 2010s
 14749084 13025803 -2919.7918   94  248  402.00000 -2919.7918   826%  36.6 2015s
 14796729 13067904 -2919.7918  123  187  402.00000 -2919.7918   826%  36.6 2020s
 14843131 13108179 -2919.7918   62  267  402.00000 -2919.7918   826%  36.5 2025s
 14882423 13140954 -2919.7918   71  264  402.00000 -2919.7918   826%  36.5 2030s
 14923957 13176612 -2919.7918   86  239  402.00000 -2919.7918   826%  36.5 2035s
 14973084 13220168 -2919.7918   64  251  402.00000 -2919.7918   826%  36.5 2040s
 15011413 13253424 -2919.7918   88  265  402.00000 -2919.7918   826%  36.5 2045s
 15055439 13292439 -2919.7918  162  122  402.00000 -2919.7918   826%  36.5 2050s
 15100156 13328034 -2919.7918   92  172  402.00000 -2919.7918   826%  36.5 2055s
 15136818 13363676 -2919.7918   81  262  402.00000 -2919.7918   826%  36.5 2060s
 15169059 13394577 -2919.7918  183  111  402.00000 -2919.7918   826%  36.5 2065s
 15213559 13431598 -2919.7918   99  231  402.00000 -2919.7918   826%  36.5 2070s
 15264742 13476138 -2919.7918   90  242  402.00000 -2919.7918   826%  36.5 2075s
 15305308 13511719 -2919.7918   86  213  402.00000 -2919.7918   826%  36.5 2080s
 15337521 13539061 -2919.7918   84  232  402.00000 -2919.7918   826%  36.5 2091s
 15357781 13557750 -2919.7918   89  284  402.00000 -2919.7918   826%  36.5 2095s
 15395477 13591933 -1216.0327  242   55  402.00000 -2919.7918   826%  36.5 2100s
 15437255 13628408     cutoff  256       402.00000 -2919.7918   826%  36.5 2105s
 15478872 13665023 -2919.7918   84  258  402.00000 -2919.7918   826%  36.5 2110s
 15524108 13705924 -2919.7918  138  108  402.00000 -2919.7918   826%  36.5 2115s
 15570494 13747488 -2919.7918  110  206  402.00000 -2919.7918   826%  36.5 2120s
 15614603 13785650 -2919.7918  145  175  402.00000 -2919.7918   826%  36.5 2125s
 15651735 13820264 -2919.7918   88  205  402.00000 -2919.7918   826%  36.5 2130s
 15693803 13858823 -2919.7918   99  236  402.00000 -2919.7918   826%  36.5 2135s
 15736743 13895182 -2919.7918  104  213  402.00000 -2919.7918   826%  36.5 2140s
 15783130 13935630 -2919.7918   76  245  402.00000 -2919.7918   826%  36.5 2145s
 15834613 13980006 -2919.7918   95  244  402.00000 -2919.7918   826%  36.4 2150s
 15876463 14017501 -2919.7918   85  255  402.00000 -2919.7918   826%  36.4 2155s
 15914507 14049988 -2919.7918   96  266  402.00000 -2919.7918   826%  36.4 2160s
 15953498 14084092 -2919.7918   80  216  402.00000 -2919.7918   826%  36.4 2165s
 15998966 14125312 -2919.7918  114  173  402.00000 -2919.7918   826%  36.4 2170s
 16043982 14162601 -2919.7918  103  222  402.00000 -2919.7918   826%  36.4 2175s
 16089453 14204484 -2919.7918  180  104  402.00000 -2919.7918   826%  36.4 2180s
 16137468 14246108 -2919.7918  108  168  402.00000 -2919.7918   826%  36.3 2185s
 16180836 14284484 -2919.7918  112  246  402.00000 -2919.7918   826%  36.3 2190s
 16227384 14324339 -2919.7918  121  155  402.00000 -2919.7918   826%  36.3 2195s
 16271561 14363816 -2919.7918  172  153  402.00000 -2919.7918   826%  36.3 2200s
 16314587 14400651 -2919.7918   99  263  402.00000 -2919.7918   826%  36.3 2205s
 16358179 14439486 -2919.7918  104  166  402.00000 -2919.7918   826%  36.3 2210s
 16376831 14451754 -2919.7918   88  293  402.00000 -2919.7918   826%  36.3 2215s
 16400810 14477703 -2919.7918   92  247  402.00000 -2919.7918   826%  36.3 2220s
 16437001 14510132 -2919.7918   85  256  402.00000 -2919.7918   826%  36.3 2225s
 16490696 14557700 -2919.7918   67  253  402.00000 -2919.7918   826%  36.3 2230s
 16528738 14589448 -2919.7918   99  262  402.00000 -2919.7918   826%  36.3 2235s
 16569441 14626147 -2919.7918   82  258  402.00000 -2919.7918   826%  36.3 2240s
 16603854 14655692 -2919.7918   77  254  402.00000 -2919.7918   826%  36.3 2245s
 16653794 14698968 -2919.7918  108  180  402.00000 -2919.7918   826%  36.3 2250s
 16694603 14738695 -2919.7918   89  184  402.00000 -2919.7918   826%  36.3 2255s
 16736296 14771631 -2919.7918  136  165  402.00000 -2919.7918   826%  36.3 2260s
 16784777 14814248 -2919.7918  108  206  402.00000 -2919.7918   826%  36.2 2265s
 16833945 14857451 -2919.7918  100  251  402.00000 -2919.7918   826%  36.2 2270s
 16880885 14899778 -2919.7918  153  175  402.00000 -2919.7918   826%  36.2 2275s
 16931063 14941149 -2919.7918   98  235  402.00000 -2919.7918   826%  36.2 2280s
 16974515 14981047 -2919.7918   74  246  402.00000 -2919.7918   826%  36.2 2285s
 17021311 15020609 -2919.7918  112  155  402.00000 -2919.7918   826%  36.2 2290s
 17066397 15061221 -2919.7918   84  247  402.00000 -2919.7918   826%  36.2 2295s
 17112397 15100185 -2919.7918  120  139  402.00000 -2919.7918   826%  36.1 2300s
 17153732 15137442 -2919.7918  137  201  402.00000 -2919.7918   826%  36.1 2305s
 17202359 15180976 -2919.7918   94  236  402.00000 -2919.7918   826%  36.1 2310s
 17250878 15221334 -873.32155  222   53  402.00000 -2919.7918   826%  36.1 2315s
 17290623 15256456 -2919.7918   93  222  402.00000 -2919.7918   826%  36.1 2320s
 17331677 15293498 -2919.7918  109  182  402.00000 -2919.7918   826%  36.1 2325s
 17374091 15329478 -2919.7918  105  239  402.00000 -2919.7918   826%  36.1 2330s
 17422959 15371568 -2919.7918   77  241  402.00000 -2919.7918   826%  36.1 2335s
 17471365 15415214 -2919.7918  117  245  402.00000 -2919.7918   826%  36.1 2340s
 17514962 15453834 -2919.7918  119  171  402.00000 -2919.7918   826%  36.1 2345s
 17551823 15486036 -2919.7918   69  249  402.00000 -2919.7918   826%  36.1 2350s
 17597633 15524582 -2919.7918   74  259  402.00000 -2919.7918   826%  36.1 2355s
 17644834 15569152 -2919.7918   74  262  402.00000 -2919.7918   826%  36.0 2360s
 17694691 15610430 -2919.7918   76  216  402.00000 -2919.7918   826%  36.0 2365s
 17742486 15652976 -2919.7918   87  225  402.00000 -2919.7918   826%  36.0 2370s
 17784097 15689865 -2919.7918   80  229  402.00000 -2919.7918   826%  36.0 2375s
 17824329 15724559 -2919.7918  122  108  402.00000 -2919.7918   826%  36.0 2380s
 17858784 15752035 -2919.7918   58  249  402.00000 -2919.7918   826%  36.0 2385s
 17895757 15786962 -2919.7918  125  130  402.00000 -2919.7918   826%  36.0 2390s
 17941715 15828493 -2919.7918  101  217  402.00000 -2919.7918   826%  36.0 2395s
 17987219 15868830 -2919.7918  114  207  402.00000 -2919.7918   826%  36.0 2400s
 18031493 15907716 -2919.7918   92  245  402.00000 -2919.7918   826%  36.0 2405s
 18050431 15921360 -2919.7918   88  249  402.00000 -2919.7918   826%  36.0 2414s
 18050788 15926495 -2919.7918   89  245  402.00000 -2919.7918   826%  36.0 2415s
 18085094 15952361 -2919.7918   88  243  402.00000 -2919.7918   826%  36.0 2420s
 18126079 15991149 -2919.7918  108  187  402.00000 -2919.7918   826%  36.0 2425s
 18174642 16034356 -294.93270  143   30  402.00000 -2919.7918   826%  36.0 2430s
 18225047 16078363 -2919.7918   74  240  402.00000 -2919.7918   826%  36.0 2435s
 18264963 16113072 -2919.7918  141  163  402.00000 -2919.7918   826%  36.0 2440s
 18309533 16154855 -2919.7918  154  158  402.00000 -2919.7918   826%  36.0 2445s
 18356823 16193936 -2919.7918  148   97  402.00000 -2919.7918   826%  36.0 2450s
 18396397 16228700 -2919.7918   84  260  402.00000 -2919.7918   826%  36.0 2455s
 18440018 16265626 -2919.7918   71  240  402.00000 -2919.7918   826%  36.0 2460s
 18472251 16294856 -2919.7918  106  228  402.00000 -2919.7918   826%  36.0 2465s
 18513809 16329033 -2919.7918   87  219  402.00000 -2919.7918   826%  36.0 2470s
 18562474 16373475 -2919.7918  191  103  402.00000 -2919.7918   826%  36.0 2475s
 18602056 16409123 -2919.7918  116  186  402.00000 -2919.7918   826%  36.0 2480s
 18648884 16448852 -2919.7918   88  234  402.00000 -2919.7918   826%  36.0 2485s
 18684075 16478543  368.33675  117   37  402.00000 -2919.7918   826%  36.0 2490s
 18733898 16523831 -2919.7918   73  224  402.00000 -2919.7918   826%  36.0 2495s
 18779714 16564027 -2919.7918  113  167  402.00000 -2919.7918   826%  35.9 2500s
 18821663 16597217 -2919.7918   63  269  402.00000 -2919.7918   826%  35.9 2505s
 18865474 16635933 -2919.7918  106  231  402.00000 -2919.7918   826%  35.9 2510s
 18909172 16673470 -2919.7918   76  264  402.00000 -2919.7918   826%  35.9 2515s
 18952407 16711924 -2919.7918   74  254  402.00000 -2919.7918   826%  35.9 2520s
 18989528 16745372 -2919.7918  102  249  402.00000 -2919.7918   826%  35.9 2525s
 19021916 16773287 -2919.7918   77  245  402.00000 -2919.7918   826%  35.9 2530s
 19070280 16816813 -2919.7918   89  243  402.00000 -2919.7918   826%  35.9 2535s
 19119196 16858879 -2919.7918   83  234  402.00000 -2919.7918   826%  35.9 2540s
 19168565 16900699 -2919.7918   76  208  402.00000 -2919.7918   826%  35.9 2545s
 19211263 16939332 -2919.7918   85  263  402.00000 -2919.7918   826%  35.9 2550s
 19259623 16980613 -2919.7918   93  251  402.00000 -2919.7918   826%  35.9 2555s
 19303097 17019994 -2919.7918  113  184  402.00000 -2919.7918   826%  35.9 2560s
 19337270 17051194 -2919.7918   98  225  402.00000 -2919.7918   826%  35.9 2565s
 19384274 17086449 -2919.7918  122  228  402.00000 -2919.7918   826%  35.9 2570s
 19430081 17128081 -2919.7918  124  190  402.00000 -2919.7918   826%  35.8 2575s
 19482568 17173635 -2919.7918  185  120  402.00000 -2919.7918   826%  35.8 2580s
 19529379 17216906 -2919.7918  104  263  402.00000 -2919.7918   826%  35.8 2585s
 19570001 17251406 -2919.7918  112  195  402.00000 -2919.7918   826%  35.8 2590s
 19614617 17292102 -2919.7918  112  166  402.00000 -2919.7918   826%  35.8 2595s
 19657511 17328281 -2919.7918  110  218  402.00000 -2919.7918   826%  35.8 2600s
 19702863 17368976 -2919.7918   84  225  402.00000 -2919.7918   826%  35.8 2605s
 19747697 17408362 -2919.7918  113  240  402.00000 -2919.7918   826%  35.8 2610s
 19795201 17450360 -2919.7918  175   98  402.00000 -2919.7918   826%  35.8 2615s
 19843500 17493287 -2919.7918  160  136  402.00000 -2919.7918   826%  35.8 2620s
 19892986 17536409 -2919.7918  117  249  402.00000 -2919.7918   826%  35.8 2625s
 19938669 17575472 -2919.7918   88  239  402.00000 -2919.7918   826%  35.8 2630s
 19979509 17610700 -2919.7918  103  193  402.00000 -2919.7918   826%  35.7 2635s
 20018986 17648000 -140.40769  214   32  402.00000 -2919.7918   826%  35.8 2640s
 20063157 17683082 -2919.7918  157  145  402.00000 -2919.7918   826%  35.8 2645s
 20092028 17707192 -2919.7918   80  259  402.00000 -2919.7918   826%  35.8 2650s
 20137315 17745970 -2919.7918   64  221  402.00000 -2919.7918   826%  35.8 2655s
 20173380 17781970 -2919.7918  127  210  402.00000 -2919.7918   826%  35.8 2660s
 20217309 17819464 -2297.9240  200   75  402.00000 -2919.7918   826%  35.8 2665s
 20265028 17861368 -2919.7918   93  198  402.00000 -2919.7918   826%  35.8 2670s
 20302036 17894729 -2919.7918  119  238  402.00000 -2919.7918   826%  35.8 2675s
 20346375 17932010 -2919.7918   85  241  402.00000 -2919.7918   826%  35.8 2680s
 20396294 17975309 -736.56276  165   36  402.00000 -2919.7918   826%  35.7 2685s
 20437477 18011220 -2919.7918  102  258  402.00000 -2919.7918   826%  35.7 2690s
 20485443 18052791 -1391.3168  235   50  402.00000 -2919.7918   826%  35.7 2695s
 20530060 18091633 -2919.7918  113  254  402.00000 -2919.7918   826%  35.7 2700s
 20571448 18127093 -2919.7918   94  235  402.00000 -2919.7918   826%  35.7 2705s
 20610251 18163210 -2919.7918  146  188  402.00000 -2919.7918   826%  35.7 2710s
 20655888 18203237 -2919.7918   93  177  402.00000 -2919.7918   826%  35.7 2715s
 20704718 18244611 -2919.7918   74  238  402.00000 -2919.7918   826%  35.7 2720s
 20746492 18282256 -2919.7918  132  234  402.00000 -2919.7918   826%  35.7 2725s
 20794744 18323009 -2919.7918   80  166  402.00000 -2919.7918   826%  35.7 2730s
 20838937 18363151 -2919.7918  102  219  402.00000 -2919.7918   826%  35.7 2735s
 20872492 18393207 -2919.7918   93  198  402.00000 -2919.7918   826%  35.7 2740s
 20922906 18436591 -2919.7918  139  190  402.00000 -2919.7918   826%  35.7 2745s
 20955964 18465888 -2919.7918  102  245  402.00000 -2919.7918   826%  35.7 2750s
 21001249 18503825 -2919.7918   92  232  402.00000 -2919.7918   826%  35.7 2755s
 21014086 18514696 -2919.7918  159  153  402.00000 -2919.7918   826%  35.7 2760s
 21041088 18544254 -2919.7918   97  224  402.00000 -2919.7918   826%  35.7 2765s
 21092172 18586507 -2919.7918  164  157  402.00000 -2919.7918   826%  35.7 2770s
 21137119 18625090 -2919.7918  103  243  402.00000 -2919.7918   826%  35.7 2775s
 21176169 18661252 -2919.7918  118  236  402.00000 -2919.7918   826%  35.7 2780s
 21218331 18699167 -2919.7918   90  203  402.00000 -2919.7918   826%  35.7 2785s
 21249331 18722962 -2919.7918  124  161  402.00000 -2919.7918   826%  35.7 2797s
 21267543 18741571 -2919.7918  105  194  402.00000 -2919.7918   826%  35.7 2800s
 21307028 18777644 -2919.7918   98  238  402.00000 -2919.7918   826%  35.7 2805s
 21357128 18820488 -2919.7918   81  270  402.00000 -2919.7918   826%  35.7 2810s
 21407190 18864955 -2919.7918   71  273  402.00000 -2919.7918   826%  35.7 2815s
